,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1926,pop1939,pop1959,pop1970,pop1979,mp1926,mp1939,mp1959,mp1970,mp1979,spop1926,spop1939,spop1959,spop1970,spop1979,smp1926,smp1939,smp1959,smp1970,smp1979,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
2168,5129,Choia,Gorno-Altaiskaia avtonomnaia oblast',Sibirskii,0,0,1,70.0,52.02,86.56,2706.0804,7492.6336,4502.8512,0,0,0,NA,NA,8128.886359,20124.4407,35845.67239,45764.718539999994,53220.70898,0.0,0.0,0.0,NA,NA,81.05723596,98.20196205,109.9767102,115.1601287,118.4223392,0,0,0,0,0,1,0,0,0
2169,5132,Shebalino,Gorno-Altaiskaia avtonomnaia oblast',Sibirskii,0,0,1,70.0,51.29,85.69,2630.6641,7342.7761,4395.0401,0,0,0,NA,NA,7608.498890999999,18533.944880000003,32595.94708,41842.19831,48867.092919999996,0.0,0.0,0.0,NA,NA,79.87034751,96.57698861,107.99248419999999,113.24494109999999,116.5721751,0,0,0,0,0,1,0,0,0
2170,5136,Kemerovo,Kemerovskaia oblast',Sibirskii,1,1,0,70.0,55.37,86.04,3065.8369,7402.8816,4764.0348,21726,132824,277671,385000,470600,9555.947211,25913.34498,45952.00628,56921.59804,65589.61735,99.72548823,139.1640236,157.1059751,165.4052853,170.60967240000002,83.99573999,103.27667790000001,115.24779950000001,119.89002009999999,123.01411159999999,0,0,0,0,0,1,0,0,0
2171,5148,Anzhero-Sudzhensk,Kemerovskaia oblast',Sibirskii,0,1,0,70.0,56.06,86.02,3142.7236,7399.4404,4822.2812,30199,69008,115628,106000,105100,9727.585358,25712.15282,46390.88973,58528.61222,68531.66227,106.4108625,124.1436675,135.91207480000003,133.8925392,133.695281,84.32236459,103.1183186,115.45198149999999,120.5004789,123.9893639,0,0,0,0,0,1,0,0,0
2172,5151,Belovo,Kemerovskaia oblast',Sibirskii,0,1,0,70.0,54.38,86.35,2957.1844,7456.3225,4695.713,0,43310,106894,108000,111800,9374.804119,29460.66311,54618.945179999995,66533.70256,75480.76868,0.0,113.9799404,134.0869733,134.3254692,135.12822930000002,83.64530931,105.90079509999998,118.9874328,123.3313285,126.149584,0,0,0,0,0,1,0,0,0
2173,5159,Berezovskii,Kemerovskaia oblast',Sibirskii,0,1,0,70.0,56.21,86.56,3159.5641,7492.6336,4865.5376,0,0,21900,34800,41400,9813.705436,26490.57314,47020.27702,56181.72697,65325.731929999994,0.0,0.0,99.88487147,109.35664309999999,113.0189298,84.48431936,103.7249409,115.74175509999999,119.6036822,122.92470209999999,0,0,0,0,0,1,0,0,0
2174,5162,Gur'evsk,Kemerovskaia oblast',Sibirskii,0,1,0,70.0,54.28,85.95,2946.3184,7387.4025,4665.366,4224,44936,47925,40800,36900,9180.264755,28487.19979,54680.67565,66938.07183,76192.74475,69.69808382,114.76825190000001,116.1521906,112.7087422,110.5855584,83.26218169,105.2103598,119.012077,123.4659472,126.3605649,0,0,0,0,0,1,0,0,0
2175,5165,Kiselevsk,Kemerovskaia oblast',Sibirskii,0,1,0,70.0,54.01,86.64,2917.0801,7506.4896,4679.4264,0,43852,130002,127000,121800,9254.044683,33464.62865,67836.27906,80554.2182,89422.90448,0.0,114.24564850000002,138.6578105,138.1081494,137.1272766,83.40832805,108.53981429999999,123.76234140000001,127.615109,129.9858139,0,0,0,0,0,1,0,0,0
2176,5166,Karagailinskii,Kemerovskaia oblast',Sibirskii,0,0,0,70.0,54.14,86.61,2931.1396,7501.2921,4689.0654,0,0,0,NA,NA,9032.047758,33309.280960000004,67886.61646,80128.50964,88794.06005,0.0,0.0,0.0,NA,NA,82.9653988,108.44288470000001,123.778846,127.49542029999999,129.82494590000002,0,0,0,0,0,1,0,0,0
2177,5168,Leninsk-Kuznetskii,Kemerovskaia oblast',Sibirskii,0,1,0,70.0,54.67,86.18,2988.8089,7426.9924,4711.4606,19645,82739,132156,128000,132100,8937.799406,27246.1703,50868.04719,63292.65207999999,72712.68023,97.724655,128.2204373,139.0450927,138.29255600000002,139.0350974,82.77441712,104.2985928,117.4403577,122.22462240000002,125.3117047,0,0,0,0,0,1,0,0,0
2178,5173,Mariinsk,Kemerovskaia oblast',Sibirskii,0,1,0,70.0,56.21,87.75,3159.5641,7700.0625,4932.4275,11440,22278,40793,39700,39500,8387.52775,21812.67729,39179.99655,49909.5214,58406.07004,87.32661896,100.2272274,112.705099,112.12917579999998,112.02224040000002,81.62220994,99.80502727,111.8501178,117.0284116,120.4544685,0,0,0,0,0,1,0,0,0
2179,5175,Mezhdurechensk,Kemerovskaia oblast',Sibirskii,0,1,0,70.0,53.72,88.07,2885.8384,7756.3249,4731.1204,0,0,54513,81700,91300,7893.635891,23903.33239,46987.342769999996,58414.973439999994,66766.64072000001,0.0,0.0,118.94507809999999,127.93440659999999,130.4599382,80.52930415,101.64215,115.7266794,120.4578144,123.4089666,0,0,0,0,0,1,0,0,0
2180,5177,Myski,Kemerovskaia oblast',Sibirskii,0,1,0,70.0,53.71,87.8,2884.7641,7708.84,4715.738,0,0,32173,36200,40600,8038.544623000001,25903.49145,53143.96656,66635.53893,75533.97013999999,0.0,0.0,107.7212096,110.1831125,112.6044277,80.85612386,103.268948,118.39093510000001,123.36530090000001,126.1654118,0,0,0,0,0,1,0,0,0
2181,5179,Novokuznetsk,Kemerovskaia oblast',Sibirskii,0,1,0,70.0,53.74,87.12,2887.9876,7589.8944,4681.8288,3894,165666,376730,496000,541300,8450.034431999999,26257.786030000003,53690.564529999996,63534.20651,71047.46734,68.34646664,144.4258101,164.8472144,171.985683,174.28564680000002,81.75642209,103.5452335,118.6137189,122.30886240000001,124.7935531,0,0,0,0,0,1,0,0,0
2182,5189,Osinniki,Kemerovskaia oblast',Sibirskii,0,1,0,70.0,53.61,87.34,2874.0321,7628.2756,4682.2974,0,25449,94358,90000,84800,8351.272002,30787.77667,62180.08731,78187.31762999999,88247.40111,0.0,102.90949509999999,131.2136192,130.1325381,128.7782575,81.54395473,106.80960049999999,121.83281000000001,126.9421959,129.6842556,0,0,0,0,0,1,0,0,0
2183,5192,Prokop'evsk,Kemerovskaia oblast',Sibirskii,0,1,0,70.0,53.88,86.73,2903.0544,7522.0929,4673.0124,10717,107287,281958,274000,266100,8474.747049,30383.645839999997,60965.648389999995,75141.84883999999,84515.26233,86.11072644,134.1719763,157.4902866,156.77252080000002,156.0407565,81.8092407,106.5366605,121.3977749,126.04851370000002,128.7019326,0,0,0,0,0,1,0,0,0
2184,5197,Taiga,Kemerovskaia oblast',Sibirskii,0,1,0,70.0,56.06,85.62,3142.7236,7330.7844,4799.8572,10929,29110,33860,26900,25200,10937.12811,27899.094719999997,50630.376319999996,63273.313429999995,73673.57749,86.47465727,105.6544908,108.7846842,104.037584,102.71010240000001,86.48848464,104.7828515,117.33887490000001,122.2178656,125.6058035,0,0,0,0,0,1,0,0,0
2185,5198,Tashtagol,Kemerovskaia oblast',Sibirskii,0,1,0,70.0,52.77,87.87,2784.6729,7721.1369,4636.8999,0,0,17067,25100,24400,7582.432669,20728.94121,38196.12461,48371.12053,55968.5776,0.0,0.0,94.96311603,102.6295249,102.05724140000001,79.80901885,98.78940875,111.3128253,116.35199579999998,119.5205554,0,0,0,0,0,1,0,0,0
2186,5199,Topki,Kemerovskaia oblast',Sibirskii,0,1,0,70.0,55.33,85.78,3061.4089,7358.2084,4746.2074,5621,22725,26971,28900,31000,10585.41854,32692.265560000003,61228.10076,78602.26531,92312.51828999999,74.55052972,100.6253931,104.0913632,105.50570230000001,106.9516376,85.88160235,108.05381709999999,121.49245359999999,127.06149640000001,130.71200359999997,0,0,0,0,0,1,0,0,0
2187,5200,Iurga,Kemerovskaia oblast',Sibirskii,0,1,0,70.0,55.73,84.88,3105.8329,7204.6144,4730.3624,0,0,46556,62100,78300,10282.40322,27498.114719999998,48948.87947,61788.58979,71898.75105,0.0,0.0,115.5283426,121.80436019999999,126.9746498,85.34414132,104.486682,116.60828810000001,121.6934185,125.05980600000001,0,0,0,0,0,1,0,0,0
2188,5203,Starobachaty,Kemerovskaia oblast',Sibirskii,0,0,0,70.0,54.24,86.23,2941.9776,7435.6129,4677.1152,0,0,0,NA,NA,9303.167117,32593.669169999997,62103.41977000001,73990.34977999999,82970.08201,0.0,0.0,0.0,NA,NA,83.50505749999999,107.9910318,121.80557569999999,125.70199170000001,128.2836075,0,0,0,0,0,1,0,0,0
2189,5206,Izhmorskii,Kemerovskaia oblast',Sibirskii,0,0,1,70.0,56.19,86.63,3157.3161,7504.7569,4867.7397,0,0,0,NA,NA,9703.66663,25807.63842,50399.95328,62967.18516,73429.71017,0.0,0.0,0.0,NA,NA,84.27715707,103.1936145,117.24007320000001,122.11065500000001,125.53149609999998,0,0,0,0,0,1,0,0,0
2190,5209,Krapivinskii,Kemerovskaia oblast',Sibirskii,0,0,1,70.0,55.0,86.8,3025.0,7534.24,4774.0,0,0,0,NA,NA,9173.413106999998,26861.96078,49503.00142,61811.285970000004,71374.78165,0.0,0.0,0.0,NA,NA,83.24855664,104.0087183,116.85152920000002,121.7015213,124.89626799999999,0,0,0,0,0,1,0,0,0
2191,5210,Zelenogorskii,Kemerovskaia oblast',Sibirskii,0,0,0,70.0,55.01,86.95,3026.1001,7560.3025,4783.1195,0,0,0,NA,NA,9024.678606,26177.0589,48281.455089999996,60373.098320000005,69746.42532000001,0.0,0.0,0.0,NA,NA,82.95053028,103.482578,116.3119717,121.18264450000001,124.3809652,0,0,0,0,0,1,0,0,0
2192,5214,Chistogorskii,Kemerovskaia oblast',Sibirskii,0,0,0,70.0,53.96,87.38,2911.6816,7635.2644,4715.0248,0,0,0,NA,NA,8451.747640000001,30067.80136,61365.902310000005,75500.20015,84832.04132,0.0,0.0,0.0,NA,NA,81.76008818,106.32105490000001,121.5420173,126.15536609999998,128.7868316,0,0,0,0,0,1,0,0,0
2193,5216,Kuzedeevo,Kemerovskaia oblast',Sibirskii,0,0,0,70.0,53.34,87.19,2845.1556,7602.0961,4650.7146,0,0,0,NA,NA,8162.617025,26342.09185,51917.1638,64400.18357000001,72939.56443,0.0,0.0,0.0,NA,NA,81.13181557,103.6104814,117.88323729999999,122.60848909999999,125.38146429999999,0,0,0,0,0,1,0,0,0
2194,5217,Malinovka,Kemerovskaia oblast',Sibirskii,0,0,0,70.0,53.42,87.29,2853.6964,7619.5441,4663.0318,0,0,0,NA,NA,8174.859364,27575.342,55704.778179999994,68714.92315,77416.7175,0.0,0.0,0.0,NA,NA,81.15881603,104.5440248,119.4172763,124.04884409999998,126.719104,0,0,0,0,0,1,0,0,0
2195,5218,Taizhina,Kemerovskaia oblast',Sibirskii,0,0,0,70.0,53.67,87.43,2880.4689,7644.0049,4692.3681,0,0,0,NA,NA,8319.146792,33046.304560000004,71917.74071,87197.28559,96619.77292999999,0.0,0.0,0.0,NA,NA,81.47436211,108.2778646,125.0657125,129.4117488,131.7568504,0,0,0,0,0,1,0,0,0
2196,5220,Trudarmeiskii,Kemerovskaia oblast',Sibirskii,0,0,0,70.0,54.11,86.42,2927.8921,7468.4164,4676.1862,0,0,0,NA,NA,9093.002532999999,32611.930510000002,65288.198039999996,77413.58731,86130.50315,0.0,0.0,0.0,NA,NA,83.08797297,108.00267340000002,122.91195819999999,126.71819359999999,129.1318346,0,0,0,0,0,1,0,0,0
2197,5222,Promyshlennaia,Kemerovskaia oblast',Sibirskii,0,0,1,70.0,54.91,85.64,3015.1081,7334.2096,4702.4924,0,13943,0,NA,NA,9813.025317,28641.64047,52765.20366,65884.1536,76083.8318,0.0,91.06375061,0.0,NA,NA,84.48304532,105.32130559999999,118.2353342,123.1135206,126.32840719999999,0,0,0,0,0,1,0,0,0
2198,5224,Kaz,Kemerovskaia oblast',Sibirskii,0,0,0,70.0,53.11,87.55,2820.6721,7665.0025,4649.7805,0,0,0,NA,NA,7857.051245999999,24064.57779,43959.3709,55245.17365,63262.601279999995,0.0,0.0,0.0,NA,NA,80.44595049,101.7777563,114.2979321,119.2362722,122.214122,0,0,0,0,0,1,0,0,0
2199,5225,Mundybash,Kemerovskaia oblast',Sibirskii,0,0,0,70.0,53.2,87.31,2830.24,7623.0361,4644.892,0,0,0,NA,NA,8013.328170999999,24844.63213,46855.813989999995,58561.95827999999,66787.91315,0.0,0.0,0.0,NA,NA,80.79963027,102.42243540000001,115.66637649999998,120.512984,123.41604440000002,0,0,0,0,0,1,0,0,0
2200,5226,Spassk,Kemerovskaia oblast',Sibirskii,0,0,0,70.0,52.75,87.76,2782.5625,7701.8176,4629.34,0,0,0,NA,NA,7618.042101999999,20824.404309999998,40544.1989,51782.3908,59300.81887999999,0.0,0.0,0.0,NA,NA,79.89275414,98.8807666,112.57524029999999,117.82680079999999,120.7884172,0,0,0,0,0,1,0,0,0
2201,5227,Temirtau,Kemerovskaia oblast',Sibirskii,0,0,0,70.0,53.14,87.45,2823.8596,7647.5025,4647.093,0,10455,0,NA,NA,7916.597725,23103.95538,44942.469639999996,56367.6024,64458.62906,0.0,85.6519822,0.0,NA,NA,80.58144473,100.9574631,114.7713365,119.6759388,122.6285788,0,0,0,0,0,1,0,0,0
2202,5228,Chugunash,Kemerovskaia oblast',Sibirskii,0,0,0,70.0,52.91,87.76,2799.4681,7701.8176,4643.3816,0,0,0,NA,NA,7681.520441,21530.32009,40911.937060000004,51861.794239999996,59572.1116,0.0,0.0,0.0,NA,NA,80.04116452,99.54486819,112.7669235,117.8600673,120.8887676,0,0,0,0,0,1,0,0,0
2203,5229,Sheregesh,Kemerovskaia oblast',Sibirskii,0,0,0,70.0,52.92,87.99,2800.5264,7742.2401,4656.4308,0,0,0,NA,NA,7595.449325,21093.392969999997,40099.909719999996,50896.7607,58554.73722,0.0,0.0,0.0,NA,NA,79.83966783,99.13617640000001,112.3415432,117.4525888,120.51027659999998,0,0,0,0,0,1,0,0,0
2204,5231,Tisul',Kemerovskaia oblast',Sibirskii,0,0,1,70.0,55.76,88.32,3109.1776,7800.4224,4924.7232,0,0,0,NA,NA,8353.585961,21903.70903,39608.461910000005,50348.701160000004,58742.88122999999,0.0,0.0,0.0,NA,NA,81.54895825,99.8882565,112.08029309999999,117.2180414,120.5807194,0,0,0,0,0,1,0,0,0
2205,5232,Belogorsk,Kemerovskaia oblast',Sibirskii,0,0,0,70.0,55.01,88.48,3026.1001,7828.7104,4867.2848,0,0,0,NA,NA,8076.914062999999,21935.3129,40373.6833,51190.66874,59518.3098,0.0,0.0,0.0,NA,NA,80.94178327,99.91707877,112.4858243,117.5774269,120.86889950000001,0,0,0,0,0,1,0,0,0
2206,5233,Berikul'skii,Kemerovskaia oblast',Sibirskii,0,0,0,70.0,55.52,88.14,3082.4704,7768.6596,4893.5328,0,0,0,NA,NA,8363.82063,22294.32682,40547.00353,51438.570960000005,59930.06287,0.0,0.0,0.0,NA,NA,81.57107409999999,100.24189659999999,112.5767082,117.68221909999998,121.0205388,0,0,0,0,0,1,0,0,0
2207,5234,Komsomol'sk,Kemerovskaia oblast',Sibirskii,0,0,0,70.0,55.63,88.18,3094.6969,7775.7124,4905.4534,0,0,0,NA,NA,8378.257406,22174.54727,40226.56113,51064.17661,59528.89182999999,0.0,0.0,0.0,NA,NA,81.60222929,100.1340527,112.4084002,117.5237791,120.87280859999998,0,0,0,0,0,1,0,0,0
2208,5235,Makarakskii,Kemerovskaia oblast',Sibirskii,0,0,0,70.0,55.59,88.06,3090.2481,7754.5636,4895.2554,0,0,0,NA,NA,8425.614275,22405.0796,40689.78404,51597.99168,60120.270639999995,0.0,0.0,0.0,NA,NA,81.70409341,100.3411501,112.65131399999999,117.7493668,121.09026840000001,0,0,0,0,0,1,0,0,0
2209,5236,Tsentral'nyi,Kemerovskaia oblast',Sibirskii,0,0,0,70.0,55.2,87.66,3047.04,7684.2756,4838.832,0,0,0,NA,NA,8536.11684,23568.53065,43247.415069999995,54549.645679999994,63309.90116,0.0,0.0,0.0,NA,NA,81.93981705,101.35793199999999,113.9490652,118.9597368,122.2306476,0,0,0,0,0,1,0,0,0
2210,5239,Tiazhinskii,Kemerovskaia oblast',Sibirskii,0,0,1,70.0,56.12,88.52,3149.4544,7835.7904,4967.7424,0,0,0,NA,NA,8340.745936,21475.77679,38481.490639999996,49034.01217,57286.4591,0.0,0.0,0.0,NA,NA,81.52117845,99.49425941,111.4699417,116.64582050000001,120.02998219999999,0,0,0,0,0,1,0,0,0
2211,5240,Itatskii,Kemerovskaia oblast',Sibirskii,0,0,0,70.0,56.07,89.01,3143.8449,7922.7801,4990.7907,0,0,0,NA,NA,8220.673581000001,21182.118019999998,37837.57482,48422.97358,56625.82468,0.0,0.0,0.0,NA,NA,81.25954129,99.21978013,111.1139023,116.3751108,119.77596070000001,0,0,0,0,0,1,0,0,0
2212,5242,Verkh-Chebula,Kemerovskaia oblast',Sibirskii,0,0,1,70.0,56.03,87.6,3139.3609,7673.76,4908.228,0,0,0,NA,NA,9033.04233,23398.14912,42234.64921,53113.41485,61766.625470000006,0.0,0.0,0.0,NA,NA,82.96740469,101.2118936,113.44372079999998,118.3784215,121.6855744,0,0,0,0,0,1,0,0,0
2213,5245,Iaia,Kemerovskaia oblast',Sibirskii,0,0,1,70.0,56.19,86.44,3157.3161,7471.8736,4857.0636,0,10656,17572,NA,NA,10135.11475,25900.67528,48923.82635,62091.229920000005,72205.18998,0.0,86.00482044,95.53228808,NA,NA,85.07777402,103.26673829999999,116.59723170000001,121.80124280000001,125.1549475,0,0,0,0,0,1,0,0,0
2214,5247,Iashkino,Kemerovskaia oblast',Sibirskii,0,0,1,70.0,55.87,85.42,3121.4569,7296.5764,4772.4154,0,0,0,NA,NA,10833.35545,28492.752239999998,51599.36689,64572.30232,75186.14338,0.0,0.0,0.0,NA,NA,86.3112557,105.21435790000001,117.7499452,122.66760490000001,126.06174650000001,0,0,0,0,0,1,0,0,0
2215,5250,Novosibirsk,Novosibirskaia oblast',Sibirskii,1,1,0,70.0,55.04,82.92,3029.4016,6875.7264,4563.9168,131839,427173,927202,1247811,1415811,8519.161143000001,21459.94557,37495.34122,47561.62673,55816.09077,138.9884612,168.0897823,188.7855865,197.0346002,200.59660449999998,81.90382416,99.47954854,110.92243359999999,115.9881947,119.46091000000001,0,0,0,0,0,1,0,0,0
2216,5262,Barabinsk,Novosibirskaia oblast',Sibirskii,0,1,0,70.0,55.35,78.35,3063.6225,6138.7225,4336.6725,9822,29988,40878,37300,37300,9660.205993000001,22542.66268,39749.07753,51308.519,60307.69949,84.49985092,106.26625630000001,112.7492994,110.8124362,110.8124362,84.1947597,100.46383490000001,112.1553418,117.6273014,121.1587834,0,0,0,0,0,1,0,0,0
2217,5265,Iskitim,Novosibirskaia oblast',Sibirskii,0,1,0,70.0,54.64,83.3,2985.5296,6938.89,4551.512,0,14101,34320,45400,58600,11275.373109999999,30216.601769999997,56280.36834,72692.66215,84103.53925,0.0,91.27893503,109.06634869999999,114.98846340000001,120.52724209999998,87.05592107,106.4228844,119.6420547,125.30554029999999,128.59115309999999,0,0,0,0,0,1,0,0,0
2218,5266,Kuibyshev,Novosibirskaia oblast',Sibirskii,0,1,0,70.0,55.45,78.31,3074.7025,6132.4561,4342.2895,7606,12930,30380,40100,46500,9855.610934999999,24025.26432,40622.7316,51012.08471,59457.59652000001,79.86447621,89.62987290000001,106.5341834,112.341591,115.502471,84.56266794,101.7447696,112.61630729999999,117.5016508,120.84645959999999,0,0,0,0,0,1,0,0,0
2219,5267,Tatarsk,Novosibirskaia oblast',Sibirskii,0,1,0,70.0,55.22,75.99,3049.2484,5774.4801,4196.1678,9706,21403,30786,29600,30900,9631.45243,22328.49058,38455.340110000005,49743.65104,58735.09866,84.28157162,99.42655203,106.8084077,105.99793059999999,106.8848193,84.14006385,100.2725604,111.45558770000001,116.9563976,120.5778096,0,0,0,0,0,1,0,0,0
2220,5269,Bagan,Novosibirskaia oblast',Sibirskii,0,0,1,70.0,54.09,76.67,2925.7281,5878.2889,4147.0803,0,0,0,NA,NA,9217.510887999999,21655.62417,37254.89237,47897.186669999996,56319.704939999996,0.0,0.0,0.0,NA,NA,83.33609058,99.66069784,110.7869619,116.13967790000001,119.65733999999999,0,0,0,0,0,1,0,0,0
2221,5273,Bolotnoe,Novosibirskaia oblast',Sibirskii,0,1,1,70.0,55.67,84.38,3099.1489,7119.9844,4697.4346,0,19000,26762,21900,20800,10160.88412,26571.20347,49215.182160000004,62917.69554,73523.28985,0.0,97.0657317,103.932688,99.88487147,98.85744766,85.1246253,103.7868541,116.7254963,122.0932785,125.5600368,0,0,0,0,0,1,0,0,0
2222,5275,Vengerovo,Novosibirskaia oblast',Sibirskii,0,0,1,70.0,55.68,76.75,3100.2624,5890.5625,4273.44,0,0,0,NA,NA,9507.040692,22221.85931,38124.49202,49055.02402,57804.614570000005,0.0,0.0,0.0,NA,NA,83.90171490000002,100.1767127,111.27321909999999,116.6550748,120.2273629,0,0,0,0,0,1,0,0,0
2223,5278,Dovol'noe,Novosibirskaia oblast',Sibirskii,0,0,1,70.0,54.49,79.68,2969.1601,6348.9024,4341.7632,0,0,0,NA,NA,9134.882956,22074.18132,38664.31764,49637.008910000004,58121.06987000001,0.0,0.0,0.0,NA,NA,83.17176719,100.0432835,111.5700488,116.90998290000002,120.3471206,0,0,0,0,0,1,0,0,0
2224,5281,Zdvinsk,Novosibirskaia oblast',Sibirskii,0,0,1,70.0,54.71,78.67,2993.1841,6188.9689,4304.0357,0,0,0,NA,NA,9178.424234999999,21959.82092,38110.37319,48860.2168,57290.474760000005,0.0,0.0,0.0,NA,NA,83.25852256,99.93940400000001,111.2654048,116.5691365,120.03151809999999,0,0,0,0,0,1,0,0,0
2225,5283,Linevo,Novosibirskaia oblast',Sibirskii,0,0,0,70.0,54.46,83.38,2965.8916,6952.2244,4540.8748,0,0,0,NA,NA,10724.71902,28940.41396,53417.95276,68698.52886,79860.00014,0.0,0.0,0.0,NA,NA,86.12408957,105.53441200000002,118.5028659,124.043529,127.41962990000002,0,0,0,0,0,1,0,0,0
2226,5284,Listvianskii,Novosibirskaia oblast',Sibirskii,0,0,0,70.0,54.44,83.51,2963.7136,6973.9201,4546.2844,0,0,0,NA,NA,10603.299420000001,28498.99498,52401.733660000005,67272.34595,78150.73642999999,0.0,0.0,0.0,NA,NA,85.91288719,105.21885220000001,118.08505919999999,123.57667279999998,126.93165090000001,0,0,0,0,0,1,0,0,0
2227,5286,Karasuk,Novosibirskaia oblast',Sibirskii,0,1,1,70.0,53.72,58.06,2885.8384,3370.9636,3118.9832,2682,11322,19961,22600,25500,17127.15495,37489.847539999995,64057.822570000004,83003.42586,97769.95766,62.32025769,87.13294653,98.0404082,100.5147645,102.9501175,95.03170209,110.9193472,122.49047340000001,128.2927094,132.02866310000002,0,0,0,0,0,1,0,0,0
2229,5292,Kochenevo,Novosibirskaia oblast',Sibirskii,0,0,1,70.0,55.02,82.21,3027.2004,6758.4841,4523.1942,0,0,0,NA,NA,11379.09593,30310.136639999997,56682.40146,73569.48165,85289.73328,0.0,0.0,0.0,NA,NA,87.22688153,106.4866621,119.7978203,125.5741125,128.9089871,0,0,0,0,0,1,0,0,0
2230,5295,Kochki,Novosibirskaia oblast',Sibirskii,0,0,1,70.0,54.33,80.51,2951.7489,6481.8601,4374.1083,0,0,0,NA,NA,9311.474322,22691.58319,40042.75225,51448.11037,60144.86622999999,0.0,0.0,0.0,NA,NA,83.52137066,100.595872,112.3113082,117.68624240000001,121.0992705,0,0,0,0,0,1,0,0,0
2231,5298,Krasnozerskoe,Novosibirskaia oblast',Sibirskii,0,0,1,70.0,53.99,79.24,2914.9201,6278.9776,4278.1676,0,0,0,NA,NA,9012.90693,21505.26745,37453.6275,48088.55893,56348.126260000005,0.0,0.0,0.0,NA,NA,82.92675649,99.52163709,110.89898799999999,116.2256393,119.66837779999999,0,0,0,0,0,1,0,0,0
2232,5301,Kupino,Novosibirskaia oblast',Sibirskii,0,1,1,70.0,54.37,77.29,2956.0969,5973.7441,4202.2573,0,12328,23185,20800,19300,9198.790552,21501.375659999998,37023.138080000004,47701.796630000004,56135.78664,0.0,88.72939876,101.0278436,98.85744766,97.37466838,83.29897643,99.51802607,110.65563780000001,116.05158970000001,119.58579009999998,0,0,0,0,0,1,0,0,0
2233,5303,Kyshtovka,Novosibirskaia oblast',Sibirskii,0,0,1,70.0,56.56,76.62,3199.0336,5870.6244,4333.6272,0,0,0,NA,NA,9284.842428,21668.08594,37031.47158,47782.87685,56453.23149,0.0,0.0,0.0,NA,NA,83.46902675,99.67218436,110.66037279999999,116.088183,119.7091531,0,0,0,0,0,1,0,0,0
2234,5306,Maslianino,Novosibirskaia oblast',Sibirskii,0,0,1,70.0,54.34,84.21,2952.8356,7091.3241,4575.9714,0,0,0,NA,NA,9855.336222,26706.25954,48861.55163,62244.768260000004,72194.63531,0.0,0.0,0.0,NA,NA,84.56215529,103.8901804,116.5697264,121.85576259999999,125.1516767,0,0,0,0,0,1,0,0,0
2235,5308,Moshkovo,Novosibirskaia oblast',Sibirskii,0,0,1,70.0,55.3,83.63,3058.09,6993.9769,4624.7390000000005,0,0,0,NA,NA,11070.13622,30124.6743,56185.85055,72362.86812999999,83925.33752999999,0.0,0.0,0.0,NA,NA,86.71346191,106.3600287,119.6052875,125.20375940000001,128.5430523,0,0,0,0,0,1,0,0,0
2236,5309,Stantsionno-Oiashinskii,Novosibirskaia oblast',Sibirskii,0,0,0,70.0,55.47,83.83,3076.9209,7027.4689,4650.0501,0,0,0,NA,NA,10454.70716,28207.194710000003,51926.051719999996,66452.84002999999,77231.73139,0.0,0.0,0.0,NA,NA,85.65146374,105.00782040000001,117.88695449999999,123.3043193,126.6652486,0,0,0,0,0,1,0,0,0
2237,5315,Ordynskoe,Novosibirskaia oblast',Sibirskii,0,0,1,70.0,54.36,81.86,2955.0096,6701.0596,4449.9096,0,0,0,NA,NA,9955.306126000001,25114.774569999998,45299.453389999995,58381.028620000005,68025.23126,0.0,0.0,0.0,NA,NA,84.74787614,102.64144809999999,114.94091840000002,120.44505559999999,123.82423759999999,0,0,0,0,0,1,0,0,0
2238,5317,Severnoe,Novosibirskaia oblast',Sibirskii,0,0,1,70.0,56.34,78.36,3174.1956,6140.2896,4414.8024,0,0,0,NA,NA,9062.057813,21510.78967,37051.623889999995,47692.45887,56185.75976,0.0,0.0,0.0,NA,NA,83.02583785,99.52675988,110.67181940000002,116.0473718,119.60525220000001,0,0,0,0,0,1,0,0,0
2239,5320,Suzun,Novosibirskaia oblast',Sibirskii,0,0,1,70.0,53.78,82.32,2892.2884,6776.5824,4427.1696,0,0,0,NA,NA,9896.4222,24577.56049,44107.01579,56919.74987000001,66431.8965,0.0,0.0,0.0,NA,NA,84.63868582,102.20379240000001,114.3696382,119.8893091,123.29731890000001,0,0,0,0,0,1,0,0,0
2240,5323,Toguchin,Novosibirskaia oblast',Sibirskii,0,1,1,70.0,55.25,84.4,3052.5625,7123.36,4663.1,0,12464,19619,20600,22600,10126.97575,27470.235739999996,50509.36642,64364.37949,74820.51867,0.0,88.93621199,97.69847246,98.66540989,100.5147645,85.06295443,104.46594559999998,117.2870388,122.59617379999999,125.9523047,0,0,0,0,0,1,0,0,0
