,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1926,pop1939,pop1959,pop1970,pop1979,pop1989,mp1926,mp1939,mp1959,mp1970,mp1979,mp1989,spop1926,spop1939,spop1959,spop1970,spop1979,spop1989,smp1926,smp1939,smp1959,smp1970,smp1979,smp1989,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
1627,3708,Ryzdvianyi,Stavropol'skii krai,Yuzhny,0,0,0,58.0,45.27,41.85,2049.3729,1751.4225,1894.5495,0,0,0,0,NA,6284,21813.48308,40829.13983,60918.20942000001,82652.54931,98735.15834,132998.3789,0.0,0.0,0.0,0.0,NA,76.48835295,99.80576536,112.72390209999999,121.380622,128.1967632,132.2545167,139.19498000000002,0,1,0,0,0,0,0,1,0
1628,3709,Solnechnodol'sk,Stavropol'skii krai,Yuzhny,0,0,0,58.0,45.3,41.49,2052.09,1721.4201,1879.497,0,0,0,0,NA,11118,22032.06586,40707.522560000005,60525.51353,81881.62081000001,97271.19155,129408.469,0.0,0.0,0.0,0.0,NA,86.7938313,100.0050843,112.6605662,121.23816289999999,127.98464399999999,131.9111547,138.55006369999998,0,1,0,0,0,0,0,1,0
1629,3711,Ipatovo,Stavropol'skii krai,Yuzhny,0,1,1,58.0,45.71,42.91,2089.4041,1841.2681,1961.4161,0,12400,13700,18500,22000,26425,18904.5788,37015.70018,54879.900539999995,73602.40137,87475.1324,116982.95800000001,0.0,88.83914072,90.7285037,96.54096139,99.97595609,103.6744642,96.96654897,110.65141080000001,119.0914399,125.584139,129.4841405,136.183848,0,1,0,0,0,0,0,1,0
1631,3715,Kochubeevskoe,Stavropol'skii krai,Yuzhny,0,0,1,58.0,44.66,41.84,1994.5156,1750.5856,1868.5744,0,0,0,0,NA,22211,22593.780909999998,41185.54713,61868.65232000001,87280.61828,104394.4539,137410.1898,0.0,0.0,0.0,0.0,NA,100.1669284,100.50924599999999,112.90853259999999,121.72198970000001,129.4334828,133.5395605,139.96607340000003,0,1,0,0,0,0,0,1,0
1632,3718,Krasnogvardeiskoe,Stavropol'skii krai,Yuzhny,0,0,1,58.0,45.84,41.53,2101.3056,1724.7409,1903.7352,0,0,0,0,NA,14769,20677.317180000002,39504.87519,58439.0796,78161.83812,92715.97503,123833.9511,0.0,0.0,0.0,0.0,NA,92.16548492,98.73984698,112.02485279999999,120.46687109999999,126.93485159999999,130.8117413,137.51541890000001,0,1,0,0,0,0,0,1,0
1633,3721,Kurskaia,Stavropol'skii krai,Yuzhny,0,0,1,59.0,44.04,44.48,1939.5216,1978.4704,1958.8992,0,0,0,0,NA,10562,17189.271230000002,34534.20377,51287.714960000005,69650.00627,82814.0381,109738.7978,0.0,0.0,0.0,0.0,NA,85.8405573,95.10229787,109.1963456,117.61850459999998,124.3501105,128.2409679,134.6959458,0,1,0,0,0,0,0,1,0
1634,3724,Levokumskoe,Stavropol'skii krai,Yuzhny,0,0,1,59.0,44.82,44.66,2008.8324,1994.5156,2001.6612,0,0,0,0,NA,10962,17074.51078,33873.13405,50259.88764,68225.16827000001,81198.48767999999,107804.2778,0.0,0.0,0.0,0.0,NA,86.53073927,94.97169134,108.79277420000001,117.1798148,123.8895621,127.79515459999999,134.283427,0,1,0,0,0,0,0,1,0
1635,3728,Neftekumsk,Stavropol'skii krai,Yuzhny,0,1,1,59.0,44.75,44.99,2002.5625,2024.1001,2013.3025,0,0,0,14600,20200,22092,16583.158,33093.69201,49220.14821,66333.72736,78787.58775,105337.3045,0.0,0.0,0.0,91.94464067,98.27625067,100.05942540000001,94.40343248,108.30768810000001,116.72767649999999,123.2644794,127.1145926,133.74744180000002,0,1,0,0,0,0,0,1,0
1636,3729,Zaterechnyi,Stavropol'skii krai,Yuzhny,0,0,0,59.0,44.79,45.21,2006.1441,2043.9441,2024.9559,0,0,0,0,NA,6272,16357.84639,32714.453289999998,48709.59401,66486.19383999999,79105.81861,104950.1068,0.0,0.0,0.0,0.0,NA,76.45492265,94.13778754,108.06792250000001,116.50247649999999,123.3154635,127.2055031,133.6622783,0,1,0,0,0,0,0,1,0
1637,3731,Novoaleksandrovsk,Stavropol'skii krai,Yuzhny,0,1,1,59.0,45.5,41.21,2070.25,1698.2641,1875.055,0,0,16500,20700,22700,25759,21819.21791,40466.00417,59430.48167000001,79817.48408,94571.32852000001,126526.339,0.0,0.0,94.30576736,98.76163736,100.6033113,103.1552918,99.81101769,112.53427849999999,120.836431,127.40760790000002,131.265361,138.02033899999998,0,1,0,0,0,0,0,1,0
1638,3733,Novoselitskoe,Stavropol'skii krai,Yuzhny,0,0,1,58.0,44.75,43.44,2002.5625,1887.0336,1943.94,0,0,0,0,NA,7295,18825.76842,36428.76623,53825.38926,72754.54797999999,86636.52385,115755.3724,0.0,0.0,0.0,0.0,NA,79.12003696,96.88429211,110.31540420000002,118.6683543,125.3245926,129.2650018,135.9377464,0,1,0,0,0,0,0,1,0
1639,3736,Svetlograd,Stavropol'skii krai,Yuzhny,0,1,1,58.0,45.34,42.86,2055.7156,1836.9796,1943.2724,0,18000,24300,30900,33600,37213,19165.05087,36956.21742,54753.033520000005,73707.88925,87763.97582,117620.7863,0.0,96.00329343,101.97428199999999,106.8848193,108.62394850000001,110.76327830000001,97.23623714,110.61757859999999,119.0409317,125.6162405,129.5591754,136.3107866,0,1,0,0,0,0,0,1,0
1640,3738,Essentukskaia,Stavropol'skii krai,Yuzhny,0,0,1,59.0,44.03,42.88,1938.6409,1838.6944,1888.0064,0,0,0,0,NA,14424,31379.0294,47922.55565,79094.50966,106575.366,127143.6124,163245.7372,0.0,0.0,0.0,0.0,NA,91.71220157,107.2031436,116.1510912,127.20227820000001,134.0178453,138.134714,144.0722955,0,1,0,0,0,0,0,1,0
1641,3741,Zelenokumsk,Stavropol'skii krai,Yuzhny,0,1,1,59.0,44.41,43.87,1972.2481,1924.5769,1948.2667,0,10700,11500,29700,32100,35140,18332.45118,35642.83612,52760.24574,71128.79601,84898.89773,113140.1009,0.0,86.08126582,87.42441329,106.06738909999999,107.67406229999999,109.56008529999998,96.3622598,109.85772209999999,118.23329070000001,124.81911509999999,128.8047126,135.4053898,0,1,0,0,0,0,0,1,0
1642,3743,Stepnoe,Stavropol'skii krai,Yuzhny,0,0,1,59.0,44.26,44.6,1958.9476,1989.16,1973.996,0,0,0,0,NA,5148,16974.462330000002,33954.63423,50417.051589999995,68420.6415,81354.60862,108224.9614,0.0,0.0,0.0,0.0,NA,73.04033025,94.85718390000001,108.8429116,117.2474187,123.95325990000002,127.8385876,134.3737062,0,1,0,0,0,0,0,1,0
1643,3746,Donskoe,Stavropol'skii krai,Yuzhny,0,0,1,58.0,45.44,41.97,2064.7936,1761.4809,1907.1168,0,0,0,0,NA,13529,20720.91381,39438.14918,58632.7852,79145.06036,94270.58782999999,126303.3572,0.0,0.0,0.0,0.0,NA,90.48938389,98.78170932,111.9890709,120.53952340000002,127.2166904,131.1923869,137.978897,0,1,0,0,0,0,0,1,0
1644,3749,Letniaia Stavka,Stavropol'skii krai,Yuzhny,0,0,1,58.0,45.43,43.45,2063.8849,1887.9025,1973.9335,0,0,0,0,NA,4508,18473.686569999998,36364.11937,53742.835179999995,72243.36568999999,85874.45565,114590.7204,0.0,0.0,0.0,0.0,NA,70.7888143,96.5129929,110.2780963,118.6349155,125.1667744,129.0641796,135.7020458,0,1,0,0,0,0,0,1,0
1645,3752,Shpakovskoe,Stavropol'skii krai,Yuzhny,0,0,1,58.0,45.13,42.02,2036.7169,1765.6804,1896.3626,0,0,0,0,NA,42993,24529.35712,44543.141260000004,67167.01952,91376.87381,110310.4871,145303.3495,0.0,0.0,0.0,0.0,NA,113.82313529999999,102.1641019,114.58018590000002,123.5418384,130.4791651,134.81658149999998,141.290758,0,1,0,0,0,0,0,1,0
1647,3757,Karachaevsk,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,1,0,56.0,43.77,41.91,1915.8129,1756.4481,1834.4007,0,5900,7200,14800,16900,33878,17779.86782,33978.51435,50739.17759,68585.02329,81731.22385,110024.1716,0.0,75.38941179,78.88701615,92.2057489,94.77156651,108.79577069999999,95.76231368,108.85758159999999,117.38538529999998,124.006698,127.94305049999998,134.7562359,0,1,0,0,0,0,0,1,0
1648,3763,Erken-Shakhar,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,0,56.0,44.37,41.97,1968.6969,1761.4809,1862.2089,0,0,0,0,NA,4974,20641.08165,38457.23412,57384.20917,78737.36845,94304.11735,126844.1138,0.0,0.0,0.0,0.0,NA,72.45379713,98.70499246,111.45662759999999,120.0673419,127.1002156,131.2005333,138.07928330000001,0,1,0,0,0,0,0,1,0
1649,3764,Adyge-Khabl',Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,1,56.0,44.33,41.95,1965.1489,1759.8025,1859.6435,0,0,0,0,NA,3775,20693.7993,38554.79677,57507.797739999995,78906.96105,94613.05115,127477.33,0.0,0.0,0.0,0.0,NA,67.83426008,98.75568276,111.51013209999999,120.1144943,127.14873370000001,131.2754682,138.1963373,0,1,0,0,0,0,0,1,0
1650,3768,Zelenchukskaia,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,1,56.0,43.85,41.59,1922.8225,1729.7281,1823.7215,0,0,0,0,NA,20455,17797.74146,34148.42282,50875.52662,68919.24239,82056.86248,110038.7817,0.0,0.0,0.0,0.0,NA,98.52513118,95.78197967,108.96169099999999,117.4435443,124.1149892,128.03302079999997,134.7593187,0,1,0,0,0,0,0,1,0
1651,3771,Novyi Karachai,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,0,56.0,43.82,41.9,1920.1924,1755.61,1836.058,0,0,0,0,NA,2138,17975.523380000002,35357.851819999996,52516.93877,71923.01096,85593.11159,116957.0919,0.0,0.0,0.0,0.0,NA,58.79248988,95.97662993,109.68950520000001,118.13279240000001,125.06735149999999,128.9896281,136.1786869,0,1,0,0,0,0,0,1,0
1652,3774,Uchkeken,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,1,56.0,43.93,42.53,1929.8449,1808.8009,1868.3429,0,0,0,0,NA,13872,20954.551,38857.498569999996,58392.1807,78406.16944,93302.16597,123572.5316,0.0,0.0,0.0,0.0,NA,90.96634213,99.00471157,111.67536070000001,120.449248,127.00518909999998,130.955949,137.46585969999998,0,1,0,0,0,0,0,1,0
1653,3776,Udarnyi,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,0,56.0,44.35,42.52,1966.9225,1807.9504,1885.7620000000002,0,0,0,0,NA,1221,20230.98948,37875.200280000005,56582.88837000001,76783.58098,91673.28641,123305.3762,0.0,0.0,0.0,0.0,NA,50.51549687,98.30664676,111.1348568,119.7593582,126.53428899999999,130.5531629,137.415114,0,1,0,0,0,0,0,1,0
1654,3777,Kavkazskii,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,1,56.0,44.27,42.24,1959.8329,1784.2176,1869.9648,0,0,0,0,NA,3771,20582.80833,38434.78745,57382.31096,78422.08903999999,94008.14946,125880.3973,0.0,0.0,0.0,0.0,NA,67.81679785,98.64882447,111.44430020000001,120.066617,127.00976499999999,131.128533,137.9001042,0,1,0,0,0,0,0,1,0
1655,3780,Kurdzhinovo,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,0,56.0,43.99,40.95,1935.1201,1676.9025,1801.3905,0,0,0,0,NA,5110,18146.32449,34401.301680000004,51204.29027,69073.17245,82113.38957999999,110512.0862,0.0,0.0,0.0,0.0,NA,72.91374708,96.16201564,109.1157756,117.5831969,124.1647038,128.0486054,134.85898590000002,0,1,0,0,0,0,0,1,0
1656,3781,Mednogorskii,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,0,56.0,43.92,41.18,1928.9664,1695.7924,1808.6256,0,0,0,0,NA,5516,17879.848169999997,34052.22799,50704.6672,68473.9942,81449.10357,110735.8718,0.0,0.0,0.0,0.0,NA,74.22525912,95.87209277,108.9028064,117.3706426,123.9706169,127.86483940000001,134.9059743,0,1,0,0,0,0,0,1,0
1657,3783,Pregradnaia,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,1,56.0,43.96,41.2,1932.4816,1697.44,1811.152,0,0,0,0,NA,6853,18039.74342,34293.00658,51056.85312,68959.54912000001,82025.74979,111264.9912,0.0,0.0,0.0,0.0,NA,78.012028,96.0465185,109.04991480000001,117.5206693,124.12801680000001,128.0244388,135.0167296,0,1,0,0,0,0,0,1,0
1658,3786,Ust'-Dzheguta,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,1,1,56.0,44.08,41.99,1943.0464,1763.1601,1850.9192,0,6400,11500,16700,19200,29225,19597.08309,36726.52171,54707.57799,74577.48629,89281.10641000001,119966.7025,0.0,76.80862971,87.42441329,94.53991814,97.27217191,105.7355601,97.67637744,110.48646979999998,119.0228091,125.87928840000001,129.9496301,136.7723117,0,1,0,0,0,0,0,1,0
1659,3788,Khabez,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,1,56.0,44.05,41.78,1940.4025,1745.5684,1840.4089999999999,0,0,0,0,NA,5308,18866.653980000003,35979.24958,53680.37075,72984.74592999999,87061.26208,117304.8324,0.0,0.0,0.0,0.0,NA,73.56442116,96.92700418,110.05473719999999,118.609583,125.3953325,129.3762317,136.2479853,0,1,0,0,0,0,0,1,0
1663,3803,Belaia Kalitva,Rostovskaia oblast',Yuzhny,0,1,0,12.0,48.19,40.78,2322.2761,1663.0084,1965.1882,0,8200,23533,30900,38000,91478,23591.97111,47356.598289999994,69504.59799,90470.11055,106289.5619,139323.2753,0.0,81.21415116,101.3275564,106.8848193,111.2042261,130.50443529999998,101.377949,115.89516,124.30350530000001,130.25142879999999,133.9556789,140.2934176,0,1,0,0,0,0,0,0,0
1666,3816,Donetsk,Rostovskaia oblast',Yuzhny,0,1,0,12.0,48.33,39.96,2335.7889,1596.8016,1931.2668,0,0,42369,38100,44100,48673,24296.06176,49120.61983,71670.14338,93192.2983,109049.9822,143201.3016,0.0,0.0,113.51138619999999,111.2596619,114.3662358,116.4862531,101.97100859999999,116.6839425,124.98858829999999,130.9289837,134.5498295,140.94454119999997,0,1,0,0,0,0,0,0,0
1667,3817,Gundorovskii,Rostovskaia oblast',Yuzhny,0,0,0,12.0,46.78,41.9,2188.3684,1755.61,1960.082,0,0,0,0,NA,5233,20995.68479,40996.84779,60118.81709,79907.14168,94945.79801,127032.7405,0.0,0.0,0.0,0.0,NA,73.32051642,99.04374126,112.81096129999999,121.08973629999998,127.432953,131.35592979999998,138.11420790000003,0,1,0,0,0,0,0,0,0
1669,3823,Krasnyi Sulin,Rostovskaia oblast',Yuzhny,0,1,0,12.0,47.89,40.07,2293.4521,1605.6049,1918.9523,14345,33938,39824,41700,42600,45842,26604.979919999998,56340.5188,84764.14842,107527.6562,124450.1134,161537.8556,91.60704112,108.83268740000001,112.195231,113.17249939999999,113.6272754,115.19634409999999,103.8127396,119.66542390000001,128.7686602,134.2238881,137.63185149999998,143.8199314,0,1,0,0,0,0,0,0,0
1670,3825,Millerovo,Rostovskaia oblast',Yuzhny,0,1,0,12.0,48.92,40.41,2393.1664,1632.9681,1976.8572,12822,24048,30005,34600,36200,37346,22639.55795,44971.8429,66146.00494,86810.86812999999,102496.5817,135231.0066,89.47112452,101.7638523,106.277941,109.23612990000001,110.1831125,110.8383858,100.54983390000001,114.78533600000002,123.2015591,129.3107189,133.11586129999998,139.5880755,0,1,0,0,0,0,0,0,0
1676,3851,Aksai,Rostovskaia oblast',Yuzhny,0,1,1,12.0,47.27,39.86,2234.4529,1588.8196,1884.1822,8700,9800,15518,22000,30000,33389,48165.05955,87757.09409,117002.085,153896.1495,180367.7435,220157.1619,82.28446161,84.4586303,93.11778931,99.97595609,106.274505,108.49267649999999,116.25991540000001,129.55739029999998,136.1876638,142.6599315,146.4766318,151.3415892,0,1,0,0,0,0,0,0,0
1677,3853,Bagaevskii,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.23,40.4,2230.6729,1632.16,1908.092,0,0,0,0,NA,13608,28121.29563,54185.149000000005,77500.7656,101475.8792,119172.43800000001,153242.0885,0.0,0.0,0.0,0.0,NA,90.60018859,104.9453223,118.8135348,126.7435343,132.8850178,136.616983,142.5582086,0,1,0,0,0,0,0,0,0
1678,3856,Bokovskaia,Rostovskaia oblast',Yuzhny,0,0,1,12.0,49.23,41.84,2423.5929,1750.5856,2059.7832,0,0,0,0,NA,5244,22472.07395,44625.80278,65999.93778,87120.64194,102990.6674,135497.1433,0.0,0.0,0.0,0.0,NA,73.35648157,100.4009743,114.61988149999999,123.15248829999999,129.3917426,133.2268513,139.6345368,0,1,0,0,0,0,0,0,0
1679,3859,Kazanskaia,Rostovskaia oblast',Yuzhny,0,0,1,12.0,49.8,41.14,2480.04,1692.4996,2048.772,0,0,0,0,NA,5215,23531.67253,46048.04066,67724.1362,89407.67706,105743.4153,138685.048,0.0,0.0,0.0,0.0,NA,73.26152007,101.3264207,115.2926283,123.7255318,129.9819307,133.8364585,140.1846717,0,1,0,0,0,0,0,0,0
1680,3862,Veselyi,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.33,39.31,2240.1289,1545.2761,1860.5423,0,0,0,0,NA,8424,33053.85805,62648.6605,86287.01427999999,113144.22300000001,132699.6183,167727.9788,0.0,0.0,0.0,0.0,NA,81.70062952,108.28262099999999,121.99859860000001,129.173099,135.4062377,139.1419202,144.7232765,0,1,0,0,0,0,0,0,0
1681,3864,Romanovskaia,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.54,42.03,2260.0516,1766.5209,1998.1062,0,0,0,0,NA,5288,21190.4704,42447.58428,64494.030510000004,85988.73517999999,108059.9751,148534.2972,0.0,0.0,0.0,0.0,NA,73.49967905,99.22763416,113.55087479999999,122.6407395,129.0943982,134.3383383,141.8140673,0,1,0,0,0,0,0,0,0
1682,3867,Dubovskoe,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.41,42.78,2247.7081,1830.1284,2028.1998,0,0,0,0,NA,8055,20162.21651,40569.45505,60201.22812000001,79922.79832999999,95409.12598,126854.8212,0.0,0.0,0.0,0.0,NA,80.89290474,98.23913387,112.5884554,121.11988640000001,127.4373763,131.4675396,138.0812671,0,1,0,0,0,0,0,0,0
1683,3870,Egorlykskaia,Rostovskaia oblast',Yuzhny,0,0,1,12.0,46.57,40.67,2168.7649,1654.0489,1894.0019,0,0,0,0,NA,15805,22710.38158,43749.93339,63604.37937,84163.21265,99466.3371,131851.438,0.0,0.0,0.0,0.0,NA,93.4718023,100.61248370000001,114.19584009999998,122.33328,128.60723959999999,132.4242719,138.99068559999998,0,1,0,0,0,0,0,0,0
1684,3873,Zavetnoe,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.11,43.9,2219.3521,1927.21,2068.129,0,0,0,0,NA,6200,18927.90795,38101.35153,56683.30337,75644.61905,89826.87444,118749.5824,0.0,0.0,0.0,0.0,NA,76.25314312,96.99083922,111.2604102,119.7981686,126.19829809999999,130.0886119,136.53390149999998,0,1,0,0,0,0,0,0,0
1685,3876,Zernograd,Rostovskaia oblast',Yuzhny,0,1,1,12.0,46.85,40.31,2194.9225,1624.8961,1888.5235,0,8774,15634,20300,25300,26097,25610.49714,48854.873830000004,69861.10879,92142.39031,108569.0053,142333.706,0.0,82.43819337,93.26157575,98.37418575,102.7903923,103.4202688,103.0378797,116.56677509999999,124.41761409999998,130.6698273,134.44730049999998,140.8002858,0,1,0,0,0,0,0,0,0
1686,3878,Zimovniki,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.16,42.48,2224.0656,1804.5504,2003.3568,0,0,0,0,NA,16934,20213.59262,40238.0868,59648.75982000001,79234.9133,94683.02741,126224.6916,0.0,0.0,0.0,0.0,NA,94.81070189,98.28958818,112.4144749,120.9170442,127.24228719999999,131.29241059999998,137.9642608,0,1,0,0,0,0,0,0,0
1687,3880,Kagal'nitskaia,Rostovskaia oblast',Yuzhny,0,0,1,12.0,46.88,40.16,2197.7344,1612.8256,1882.7008,0,0,0,0,NA,5983,26950.306310000004,51891.50106,73931.70593,97488.8919,114895.4017,148533.6196,0.0,0.0,0.0,0.0,NA,75.63219768,104.07570190000001,117.87250130000001,125.6842127,131.962512,135.76391759999998,141.81395859999998,0,1,0,0,0,0,0,0,0
1688,3883,Glubokii,Rostovskaia oblast',Yuzhny,0,0,0,12.0,48.52,40.32,2354.1904,1625.7024,1956.3264,7291,14613,0,0,NA,12198,23588.78052,47443.34502,70792.8296,91924.71025,107884.2554,141687.7219,79.11028002,91.96170977,0.0,0.0,NA,88.52979441,101.3752254,115.93456709999998,124.71334660000001,130.6157586,134.3006151,140.6923538,0,1,0,0,0,0,0,0,0
1689,3885,Kashary,Rostovskaia oblast',Yuzhny,0,0,1,12.0,49.04,41.0,2404.9216,1681.0,2010.64,0,0,0,0,NA,6340,22733.10554,45085.30173,66353.73948999999,87231.78197000001,102996.3483,135376.0336,0.0,0.0,0.0,0.0,NA,76.64361729999999,100.6325478,114.83933359999999,123.2711774,129.4207481,133.2281246,139.6134042,0,1,0,0,0,0,0,0,0
1690,3888,Konstantinovsk,Rostovskaia oblast',Yuzhny,0,1,1,12.0,47.58,41.11,2263.8564,1690.0321,1956.0138,9745,10222,10700,13400,16100,18392,23100.14091,46264.529480000005,67900.71409,89014.33146,105159.9618,138799.6789,84.35521681,85.23531785,86.08126582,90.30719879,93.82972653,96.42593985,100.95414509999999,115.3933751,123.78346640000001,129.8814126,133.7084711,140.2042371,0,1,0,0,0,0,0,0,0
1691,3891,Kuibyshevo,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.82,38.92,2286.7524,1514.7664,1861.1544,0,0,0,0,NA,5530,24243.718999999997,47545.81104,68396.16345,89395.53323,105047.851,136177.8655,0.0,0.0,0.0,0.0,NA,74.26894318,101.9274563,115.9810311,123.94529240000001,129.9788334,133.683804,139.75299630000004,0,1,0,0,0,0,0,0,0
1692,3894,Bol'shaia Martynovka,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.29,41.66,2236.3441,1735.5556,1970.1014,0,0,0,0,NA,5949,21657.303630000002,42797.79257,63070.04385,83364.94816,99435.01926,132286.6622,0.0,0.0,0.0,0.0,NA,75.53310585,99.66224621,113.7260533,122.1467304,128.39118059999998,132.4170244,139.068399,0,1,0,0,0,0,0,0,0
1693,3898,Matveev Kurgan,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.47,38.86,2253.4009,1510.0996,1844.6842,0,0,0,0,NA,13892,26962.339760000003,52533.300639999994,73451.22308,96070.51323,112521.8396,145539.4665,0.0,0.0,0.0,0.0,NA,90.9938262,104.0848103,118.139564,125.53806019999999,131.6260052,135.2778956,141.3293605,0,1,0,0,0,0,0,0,0
1694,3901,Miliutinskaia,Rostovskaia oblast',Yuzhny,0,0,1,12.0,48.63,31.68,2364.8769,1003.6224,1540.5984,0,0,0,0,NA,2758,15150.85457,30287.40715,43885.92961,57601.9249,68306.78914,88572.2973,0.0,0.0,0.0,0.0,NA,62.76222028,92.65626083,106.47118020000002,114.2621828,120.1503446,123.91617959999999,129.7679677,0,1,0,0,0,0,0,0,0
1695,3904,Morozovsk,Rostovskaia oblast',Yuzhny,0,1,1,12.0,48.35,41.82,2337.7225,1748.9124,2021.997,12418,21662,26952,27000,27200,27004,21730.78661,43466.79733,64382.99717,84965.53711,100652.2907,133085.7669,88.8664872,99.66657544,104.07698409999999,104.1132927,104.2639543,104.1163157,99.72988809,114.0571166,122.6025783,128.8225229,132.69720279999999,139.2104795,0,1,0,0,0,0,0,0,0
1696,3906,Chaltyr',Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.29,39.5,2236.3441,1560.25,1867.955,0,0,0,0,NA,13078,42216.0846,77634.48091,104459.9267,137355.9263,161400.3464,198872.3049,0.0,0.0,0.0,0.0,NA,89.84550171,113.4343554,126.78235169999999,133.5540513,139.9567277,143.7995062,148.85020459999998,0,1,0,0,0,0,0,0,0
1697,3909,Pokrovskoe,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.42,38.91,2248.6564,1513.9881,1845.1122,0,0,0,0,NA,12445,28240.4887,55044.165810000006,76268.89729,99698.98217999999,116588.5729,150261.9331,0.0,0.0,0.0,0.0,NA,88.90744055,105.0319981,119.1566797,126.38302490000001,132.4780454,136.1050417,142.08962490000002,0,1,0,0,0,0,0,0,0
1698,3912,Oblivskaia,Rostovskaia oblast',Yuzhny,0,0,1,12.0,48.53,42.51,2355.1609,1807.1001,2063.0103,0,0,0,0,NA,9608,21812.64389,43624.68545,64911.93574,85891.54641,101630.513,133243.8965,0.0,0.0,0.0,0.0,NA,84.09534413,99.80499667,114.13457509999999,122.78383600000001,129.06870120000002,132.92012590000002,139.2385023,0,1,0,0,0,0,0,0,0
1699,3915,Kamenolomni,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.67,40.22,2272.4289,1617.6484,1917.2874,0,9498,0,0,NA,12410,34786.61145,83222.52895,121865.6294,147233.0342,165633.2378,209835.6749,0.0,83.88428657,0.0,0.0,NA,88.85433759,109.3485952,128.3524351,137.139893,141.60457069999998,144.4210564,150.1624767,0,1,0,0,0,0,0,0,0
1700,3917,Orlovskii,Rostovskaia oblast',Yuzhny,0,0,1,12.0,46.88,42.06,2197.7344,1769.0436,1971.7728,0,0,0,0,NA,17597,20607.28229,40538.21746,59720.1457,79320.61822,94378.31656,125781.3437,0.0,0.0,0.0,0.0,NA,95.56008179999999,98.67243162,112.5721095,120.9433498,127.2666777,131.2185515,137.8816166,0,1,0,0,0,0,0,0,0
1701,3919,Peschanokopskoe,Rostovskaia oblast',Yuzhny,0,0,1,12.0,46.2,41.09,2134.44,1688.3881,1898.358,0,0,0,0,NA,10966,21297.383159999998,40830.41627,59928.50229,79685.06509,94342.04598,126728.07699999999,0.0,0.0,0.0,0.0,NA,86.53752685,99.32792278,112.7245659,121.0199659,127.37012709999999,131.2097453,138.05777519999998,0,1,0,0,0,0,0,0,0
1702,3922,Proletarsk,Rostovskaia oblast',Yuzhny,0,1,1,12.0,46.7,41.72,2180.89,1740.5584,1948.3239999999998,8442,11300,10700,16300,19200,19422,20674.28041,40541.39186,59715.329679999995,79227.21081,94048.18546000001,126070.6814,81.73922039,87.09663891,86.08126582,94.06905667,97.27217191,97.49906974,98.73692806,112.57377109999999,120.941576,127.240094,131.1382846,137.935582,0,1,0,0,0,0,0,0,0
