,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1926,pop1939,pop1959,pop1970,pop1979,pop1989,pop2002,pop2010,mp1926,mp1939,mp1959,mp1970,mp1979,mp1989,mp2002,mp2010,spop1926,spop1939,spop1959,spop1970,spop1979,spop1989,spop2002,spop2010,smp1926,smp1939,smp1959,smp1970,smp1979,smp1989,smp2002,smp2010,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
1221,2706,Kamskie Poliany,Tatarskaia ASSR,Privolzhskii,0,0,0,45.0,55.44,51.42,3073.5936,2644.0164,2850.7248,0,0,0,0,0,12167,15049,15810,21857.0046,47105.31158,76721.95306,102908.1928,127820.4443,168979.74,169763.7355,157509.3271,0.0,0.0,0.0,0.0,0.0,88.4819158,92.52644654,93.47791854,99.84559417,115.78063529999999,126.51622549999999,133.2083583,138.25954209999998,144.9022273,145.0136887,143.2148322,0,0,0,1,0,0,0,0,0
1224,2713,Pestretsy,Tatarskaia ASSR,Privolzhskii,0,0,1,14.0,55.75,49.66,3108.0625,2466.1156,2768.545,0,0,0,0,0,6210,7297,NA,26800.27459,57774.086220000005,91771.58674,122114.3052,145758.4361,187644.2195,187602.9336,175907.2269,0.0,0.0,0.0,0.0,0.0,76.28129175,79.12491365,NA,103.96182990000001,120.2157784,130.5776549,137.18764140000002,141.3651084,147.4355221,147.4301784,145.8711275,0,0,0,1,0,0,0,0,0
1225,2716,Rybnaia Sloboda,Tatarskaia ASSR,Privolzhskii,0,0,1,14.0,55.46,50.15,3075.8116,2515.0225,2781.3190000000004,0,0,0,0,0,7215,7177,7684,24046.52654,51345.366519999996,82281.73122,109398.6335,131626.346,171965.8683,171866.4956,159533.7556,0.0,0.0,0.0,0.0,0.0,78.92398964,78.83019049,80.04693952,101.7626161,117.642874,128.09495959999998,134.6238929,138.9504011,145.3242617,145.3103257,143.5206591,0,0,0,1,0,0,0,0,0
1226,2719,Shemordan,Tatarskaia ASSR,Privolzhskii,0,0,0,14.0,56.19,50.39,3157.3161,2539.1521,2831.4141,0,0,0,0,0,5293,5876,NA,22804.92393,49397.94972,79092.6618,104762.4242,126079.6102,166096.1795,165669.4696,153857.1186,0.0,0.0,0.0,0.0,0.0,73.51588483,75.31864536,NA,100.6958414,116.8056054,127.2017512,133.62089440000003,137.93724550000002,144.4881481,144.4263135,142.65387230000002,0,0,0,1,0,0,0,0,0
1227,2720,Bogatye Saby,Tatarskaia ASSR,Privolzhskii,0,0,1,14.0,56.01,50.45,3137.1201,2545.2025,2825.7045,0,0,0,0,0,5608,7196,7671,22965.12008,49667.69716,79628.02059,105622.2951,127372.8407,167546.169,167198.1185,154970.5213,0.0,0.0,0.0,0.0,0.0,74.51055094,78.87714501,80.01664354,100.83637809999999,116.92334879999999,127.35396340000001,133.8099425,138.1770585,144.6971833,144.64715890000002,142.8261666,0,0,0,1,0,0,0,0,0
1228,2722,Dzhalil',Tatarskaia ASSR,Privolzhskii,0,0,0,45.0,55.03,52.75,3028.3009,2782.5625,2902.8325,0,0,0,0,0,11298,14769,13937,20488.685980000002,44317.13439,75106.34989,100296.0749,122911.1373,163009.7475,163546.9001,150365.1352,0.0,0.0,0.0,0.0,0.0,87.09333509,92.16548492,91.05553611,98.55779988,114.4713113,126.0379034,132.6155345,137.340045,144.03756909999998,144.1165455,142.1059936,0,0,0,1,0,0,0,0,0
1229,2723,Sarmanovo,Tatarskaia ASSR,Privolzhskii,0,0,1,45.0,55.26,52.61,3053.6676,2767.8121,2907.2286,0,0,0,0,0,5374,6327,NA,20612.41831,44727.472030000004,74620.68149,99614.25875,124202.4925,165495.7063,166089.2482,153475.6934,0.0,0.0,0.0,0.0,0.0,73.77655187,76.60768237,NA,98.67738253,114.6686136,125.8922817,132.4584757,137.5851235,144.4010916,144.4871448,142.5945856,0,0,0,1,0,0,0,0,0
1230,2725,Tetiushi,Tatarskaia ASSR,Privolzhskii,0,1,1,14.0,54.94,48.83,3018.4036,2384.3689,2682.7202,4801,8600,7900,8500,10200,10487,11931,11596,25247.692619999998,52891.30253,84110.58988,112670.362,135296.59900000002,176717.5776,176485.10100000002,163380.0705,71.85240016,82.07485701,80.54376894,81.86307285,85.19553979,85.70855824,88.11380401,87.57994048,102.74843050000001,118.28724960000001,128.5930544,135.30858130000001,139.5995342,145.9821698,145.95036140000002,144.09204240000003,0,0,0,1,0,0,0,0,0
1231,2728,Cheremshan,Tatarskaia ASSR,Privolzhskii,0,0,1,14.0,55.26,48.11,3053.6676,2314.5721,2658.5586,0,0,0,0,0,4452,5635,NA,25642.14383,54431.89555,85795.94999,114526.6291,137006.1433,178835.2507,178330.7631,164745.4703,0.0,0.0,0.0,0.0,0.0,70.57862759999999,74.59349248,NA,103.06295209999999,118.9126037,129.0433994,135.68901169999998,139.8964045,146.270164,146.2018409,144.2919148,0,0,0,1,0,0,0,0,0
1234,2740,Verkhnii Baskunchak,Astrakhanskaia oblast',Yuzhny,0,0,0,2.0,48.23,46.72,2326.1329,2182.7584,2253.3056,3613,0,0,0,0,9685,8785,8402,18960.6022,37301.53768,56392.090220000006,75600.10962,89488.87827999999,117215.2109,118064.7876,108437.4013,67.11367658,0.0,0.0,0.0,0.0,84.24180723,82.46094681,81.65336319,97.02483519,110.8133041,119.6854419,126.18507460000001,130.0026311,136.2301433,136.3987794,134.4191743,0,1,0,0,0,0,0,0,0
1235,2741,Kapustin Iar,Astrakhanskaia oblast',Yuzhny,0,0,0,2.0,48.4,45.71,2342.56,2089.4041,2212.364,0,0,0,0,0,7712,6506,NA,20295.55673,41035.8011,61710.31092,83084.60708,98361.25381000001,127814.6272,129220.0232,119160.2808,0.0,0.0,0.0,0.0,0.0,80.11203805,77.09683091,NA,98.36984345,112.83113629999998,121.6654512,128.3148555,132.16726450000002,138.25847180000002,138.5157596,136.6145981,0,1,0,0,0,0,0,0,0
1237,2744,Volodarskii,Astrakhanskaia oblast',Yuzhny,0,0,1,2.0,46.4,48.53,2152.96,2355.1609,2251.792,0,0,0,0,0,9326,9553,NA,19371.58594,36001.30548,52705.9308,70634.51131,83185.71768,108134.1223,109029.144,101116.4168,0.0,0.0,0.0,0.0,0.0,83.54986412,83.99008599,NA,97.44774874,110.0675956,118.2108924,124.6633465,128.34241070000002,134.3542392,134.54539599999998,132.8032161,0,1,0,0,0,0,0,0,0
1238,2747,Nikol'skoe,Astrakhanskaia oblast',Yuzhny,0,0,0,2.0,47.76,46.4,2281.0176,2152.96,2216.064,0,0,0,0,0,5739,5305,NA,18394.042269999998,36642.06162,55206.668829999995,73917.17811000001,87525.34112000001,114901.0658,115953.8964,106382.1554,0.0,0.0,0.0,0.0,0.0,74.90972187,73.55472359999999,NA,96.42812052,110.4380739,119.22104590000001,125.6798064,129.4971998,135.76506640000002,135.977707,133.97583600000002,0,1,0,0,0,0,0,0,0
1239,2748,Enotaevka,Astrakhanskaia oblast',Yuzhny,0,0,1,2.0,47.24,47.04,2231.6176,2212.7616,2222.1696,3753,0,0,0,0,7836,8022,NA,17508.97486,34803.891339999995,52572.2043,70277.67186,83192.19842,109018.993,110039.7529,101301.7151,67.73801585,0.0,0.0,0.0,0.0,80.39783136,80.81907598,NA,95.46206209,109.35898159999999,118.155657,124.5502742,128.3441758,134.5432361,134.7595236,132.8454169,0,1,0,0,0,0,0,0,0
1240,2751,Il'inka,Astrakhanskaia oblast',Yuzhny,0,0,0,2.0,46.24,47.89,2138.1376,2293.4521,2214.4336,0,0,0,0,0,4387,4633,4649,24818.78049,44297.13743,62512.512070000004,84378.4032,98808.06768,126697.55699999999,127591.3144,119720.7757,0.0,0.0,0.0,0.0,0.0,70.33172008,71.24980379,71.3080167,102.4013643,114.46165390000002,121.9505437,128.6651636,132.2714952,138.05211519999997,138.21735149999998,136.72431830000002,0,1,0,0,0,0,0,0,0
1241,2754,Oranzherei,Astrakhanskaia oblast',Yuzhny,0,0,0,2.0,45.84,47.55,2101.3056,2261.0025,2179.692,0,0,0,0,0,5214,4387,NA,17014.28838,33158.24824,49184.09633,66072.68013,78120.3694,102798.5303,104140.0,96301.67678,0.0,0.0,0.0,0.0,0.0,73.25823722,70.33172008,NA,94.90283798,108.34825490000001,116.7118441,123.1769382,126.92289380000001,133.1837481,133.48316409999998,131.6811562,0,1,0,0,0,0,0,0,0
1242,2756,Ikrianoe,Astrakhanskaia oblast',Yuzhny,0,0,1,2.0,46.1,47.74,2125.21,2279.1076,2200.814,0,0,0,0,0,9629,9925,NA,19384.72264,36550.48111,53355.92748,71721.84674,84581.27062000001,110072.5292,111211.3075,103529.4802,0.0,0.0,0.0,0.0,0.0,84.13539204,84.69175065,NA,97.46113332,110.3854838,118.4775726,125.00471340000001,128.7196472,134.76643810000002,135.0055145,133.34733559999998,0,1,0,0,0,0,0,0,0
1243,2759,Kamyziak,Astrakhanskaia oblast',Yuzhny,0,1,1,2.0,46.12,48.07,2127.0544,2310.7249,2216.9884,0,0,3900,6700,14100,15084,16052,16291,21302.42756,39163.29348,56197.68829,75569.68499,88570.44106,114804.2812,115798.0325,107869.0073,0.0,0.0,68.37192611,77.61368265,91.2775799,92.57114281,93.77189072,94.05834355,99.33264345,111.84109860000001,119.60989550000001,126.1760315,129.7674902,135.7454294,135.94633869999998,134.297339,0,1,0,0,0,0,0,0,0
1246,2763,Krasnyi Iar,Astrakhanskaia oblast',Yuzhny,0,0,1,2.0,46.53,48.35,2165.0409,2337.7225,2249.7255,9041,0,0,0,0,10875,10926,NA,20198.22956,37941.540010000004,55101.341479999995,73951.82746,86937.99792000001,112506.5403,113388.1525,105475.7076,82.98344694,0.0,0.0,0.0,0.0,86.38255991,86.46955142,NA,98.27451286,111.1717571,119.17934620000001,125.6903144,129.3440025,135.2747325,135.4563626,133.77781389999998,0,1,0,0,0,0,0,0,0
1247,2766,Liman,Astrakhanskaia oblast',Yuzhny,0,0,1,2.0,45.78,47.22,2095.8084,2229.7284,2161.7316,0,0,0,0,0,9185,8899,9030,16559.189980000003,32598.28743,48535.69488,65244.44327999999,77198.95585,101610.1604,103045.2384,95049.90166,0.0,0.0,0.0,0.0,0.0,83.27159281,82.69527402,82.96126818,94.37532833,107.9939764,116.4252822,122.89709369999999,126.65569440000002,132.91550790000002,133.2390801,131.3810503,0,1,0,0,0,0,0,0,0
1248,2768,Narimanov,Astrakhanskaia oblast',Yuzhny,0,1,1,2.0,46.68,47.85,2179.0224,2289.6225,2233.638,0,0,0,3300,3400,11084,11202,11386,19538.13438,36874.334460000005,54079.12481,72432.38446,85337.60497,110872.9531,111826.8577,103627.0326,0.0,0.0,0.0,65.63718232,66.1217917,86.73677282,86.93413431,87.23821166,97.61683927,110.5709252,118.77084009999999,125.2252486,128.9217293,134.9347145,135.1338138,133.3690881,0,1,0,0,0,0,0,0,0
1251,2775,Chernyi Iar,Astrakhanskaia oblast',Yuzhny,0,0,1,2.0,48.06,46.12,2309.7636,2127.0544,2216.5272,3390,0,0,0,0,8100,8043,NA,19107.61243,38365.59319,57752.43621,77868.26264,92120.77102,120305.5897,121320.2331,111525.7198,66.07389736,0.0,0.0,0.0,0.0,80.99314828,80.86608908,NA,97.1770507,111.40625870000001,120.2075596,126.8500723,130.66446259999998,136.83829939999998,137.0348582,135.0711284,0,1,0,0,0,0,0,0,0
1258,2801,Alekseevskii,Volgogradskaia oblast',Yuzhny,0,0,1,2.0,50.18,42.26,2518.0324,1785.9076,2120.6068,0,0,0,0,0,4047,4196,NA,23870.64921,47091.162280000004,69729.38562,92119.12605,108821.7078,141876.0184,142521.6155,130710.0761,0.0,0.0,0.0,0.0,0.0,68.98516985,69.58707821,NA,101.61456329999999,115.7741703,124.3755152,130.6640543,134.50122030000003,140.7238612,140.83159780000003,138.785764,0,1,0,0,0,0,0,0,1
1259,2803,Bykovo,Volgogradskaia oblast',Yuzhny,0,0,1,2.0,49.76,45.38,2476.0576,2059.3444,2258.1088,0,0,0,0,0,7827,8250,7720,22700.76653,44653.03045,67753.1712,90677.02492000001,107261.3646,138433.2162,139403.0079,128521.8345,0.0,0.0,0.0,0.0,0.0,80.37722402,81.32375549,80.13059907,100.6039887,114.63294209999998,123.7350675,130.3035787,134.1664402,140.1416367,140.306971,138.388263,0,1,0,0,0,0,0,0,1
1261,2806,Gorodishche,Volgogradskaia oblast',Yuzhny,0,0,1,2.0,48.8,44.48,2381.44,1978.4704,2170.624,0,0,0,0,0,15049,19466,21389,36616.388080000004,89655.71805,128428.6095,175048.3235,204506.5796,246671.1549,251805.2691,239488.9801,0.0,0.0,0.0,0.0,0.0,92.52644654,97.54376353,99.41350348,110.4233429,130.0451094,138.37119119999997,145.75291869999998,149.53267649999998,154.15237199999999,154.6643267,153.41950319999998,0,1,0,0,0,0,0,0,1
1262,2807,Erzovka,Volgogradskaia oblast',Yuzhny,0,0,0,2.0,48.94,44.65,2395.1236,1993.6225,2185.1710000000003,0,0,0,0,0,4275,5622,6132,25938.13566,56131.696560000004,84550.39876,115417.7925,137189.9702,173956.7638,178175.0456,166860.5325,0.0,0.0,0.0,0.0,0.0,69.89861875,74.55360163,76.06065925,103.296114,119.5841965,128.71136370000002,135.8696515,139.92812460000002,145.60192,146.18071609999998,144.59854730000004,0,1,0,0,0,0,0,0,1
1263,2808,Novyi Rogachik,Volgogradskaia oblast',Yuzhny,0,0,0,2.0,48.67,44.06,2368.7689,1941.2836,2144.4002,0,0,0,0,0,6192,7558,7172,24514.34673,52975.070360000005,78055.83086,104854.0188,123571.8964,157135.5645,159604.0878,148586.7651,0.0,0.0,0.0,0.0,0.0,76.23059526,79.75136338,78.81781571,102.1517281,118.3216751,126.90427209999999,133.6410994,137.4657392,143.1579748,143.53122,141.82247900000002,0,1,0,0,0,0,0,0,1
1264,2810,Danilovka,Volgogradskaia oblast',Yuzhny,0,0,1,2.0,50.37,44.1,2537.1369,1944.81,2221.317,0,0,0,0,0,5518,5943,5319,23572.05568,46631.98442,70200.92401,93266.92009,110218.0063,142961.7707,143508.5546,132114.0768,0.0,0.0,0.0,0.0,0.0,74.2315057,75.51556705,73.59993753,101.3609433,115.5634018,124.52588670000002,130.94730159999997,134.7971053,140.9047945,140.9954365,139.0376103,0,1,0,0,0,0,0,0,1
1265,2812,Dubovka,Volgogradskaia oblast',Yuzhny,0,1,1,2.0,49.06,44.81,2406.8836,2007.9361,2198.3786,11296,11498,11700,13400,15000,13668,15083,14345,23265.70577,49049.59298,74266.38653999999,100645.4055,119590.8202,153794.1632,156691.3785,145726.1445,87.09003075,87.42116083,87.74713588,90.30719879,92.46371503,90.68396007,92.56986706,91.60704112,101.09770999999999,116.6526831,125.7855051,132.69562679999999,136.6989206,142.64409609999998,143.09024319999997,141.35983969999998,0,1,0,0,0,0,0,0,1
1266,2814,Elan',Volgogradskaia oblast',Yuzhny,0,0,1,2.0,50.95,43.71,2595.9025,1910.5641,2227.0245,0,0,0,0,0,14935,15147,14835,24792.93695,48786.6388,73076.36018999999,96661.34574,114161.9881,148085.2914,148261.2108,136471.4617,0.0,0.0,0.0,0.0,0.0,92.38021582,92.65136241,92.25111754,102.38028,116.5365969,125.42342909999999,131.76672630000002,135.61472790000002,141.74197030000002,141.7702416,139.8039207,0,1,0,0,0,0,0,0,1
1268,2817,Krasnyi Iar,Volgogradskaia oblast',Yuzhny,0,0,0,2.0,50.7,44.74,2570.49,2001.6676,2268.3179999999998,0,0,0,0,0,7466,7710,6992,24162.76482,47501.27541,72017.51251,95733.66255,113072.8015,146906.5138,147175.0216,135667.516,0.0,0.0,0.0,0.0,0.0,79.53276908,80.10739513,78.36714429999999,101.8599305,115.9608473,125.0967222,131.5454221,135.3915426,141.5517365,141.5951916,139.6642361,0,1,0,0,0,0,0,0,1
1269,2818,Linevo,Volgogradskaia oblast',Yuzhny,0,0,0,2.0,50.89,44.83,2589.7921,2009.7289,2281.3987,0,0,0,0,0,6773,6697,6041,24714.5427,48460.63242,74016.8203,98311.70208999999,115996.0703,150199.1589,150393.9895,138749.2335,0.0,0.0,0.0,0.0,0.0,77.80473789,77.60579165,75.80009222,102.31620129999999,116.39188429999999,125.7100125,132.1556787,135.9861881,142.07966330000002,142.1105683,140.1956288,0,1,0,0,0,0,0,0,1
1271,2821,Ilovlia,Volgogradskaia oblast',Yuzhny,0,0,1,2.0,49.3,43.98,2430.49,1934.2404,2168.214,0,0,0,0,0,10295,11904,11250,22860.429809999998,46654.99804,69701.27154,93033.79922,110008.9872,142155.6349,143678.736,132515.4243,0.0,0.0,0.0,0.0,0.0,85.36676403,88.07127568,87.01388631,100.7446358,115.57401010000001,124.36652050000001,130.8900315,134.7530315,140.7705783,141.0235834,139.1091529,0,1,0,0,0,0,0,0,1
1274,2826,Petrov Val,Volgogradskaia oblast',Yuzhny,0,1,0,2.0,50.13,45.2,2513.0169,2043.04,2265.876,0,0,8700,12100,13100,13752,14721,13264,24277.73583,46740.003730000004,71445.58253,96338.09069,113794.978,146279.545,147195.2797,135737.9042,0.0,0.0,82.28446161,88.37806268,89.87736811,90.80068889,92.10299105,90.11342038,101.95577,115.6131528,124.9184297,131.6898328,135.53974209999998,141.4499846,141.5984672,139.67649619999997,0,1,0,0,0,0,0,0,1
1275,2828,Kikvidze,Volgogradskaia oblast',Yuzhny,0,0,1,2.0,50.89,42.77,2589.7921,1829.2729,2176.5653,0,0,0,0,0,5135,5463,NA,25355.947959999998,49751.76005,73787.63257999999,97342.28958,114828.1985,149120.482,149299.6259,137523.0384,0.0,0.0,0.0,0.0,0.0,72.9971186,74.05899104,NA,102.8351881,116.9599233,125.6404798,131.9279388,135.7502835,141.90789119999997,141.9364973,139.9854981,0,1,0,0,0,0,0,0,1
1276,2830,Kletskii,Volgogradskaia oblast',Yuzhny,0,0,1,2.0,49.31,43.06,2431.4761,1854.1636,2123.2886,0,0,0,0,0,5126,5350,NA,22545.47751,45189.32045,67273.24208,89236.20402,105491.2989,137316.00199999998,138522.5622,127238.1352,0.0,0.0,0.0,0.0,0.0,72.96714622,73.69968111,NA,100.4663378,114.8887303,123.57696899999999,129.938161,133.7812331,139.9498495,140.156913,138.15218330000002,0,1,0,0,0,0,0,0,1
1279,2836,Leninsk,Volgogradskaia oblast',Yuzhny,0,1,1,2.0,48.7,45.2,2371.69,2043.04,2201.24,14805,13103,11400,12100,12300,13110,14866,15527,21942.92438,46094.41583,69965.61982,94856.3772,112800.0473,145706.3023,148375.2198,137717.8682,92.21223602,89.88170982,87.26116796,88.37806268,88.68656656,89.89183701,92.29122118,93.12897957,99.92401474,115.3142459,124.45096459999999,131.3343323,135.335345,141.3566017,141.788547,140.0190001,0,1,0,0,0,0,0,0,1
1280,2839,Nekhaevskii,Volgogradskaia oblast',Yuzhny,0,0,1,2.0,50.42,41.76,2542.1764,1743.8976,2105.5392,0,0,0,0,0,4390,4704,NA,24770.71981,48310.78175,71165.82473,93935.02569,110957.5263,144625.9141,145124.2245,133352.1617,0.0,0.0,0.0,0.0,0.0,70.34318651,71.50678552,NA,102.3621385,116.32506969999999,124.8307446,131.1107122,134.9524298,141.1796851,141.2614347,139.2576708,0,1,0,0,0,0,0,0,1
1283,2845,Novonikolaevskii,Volgogradskaia oblast',Yuzhny,0,0,1,2.0,50.98,42.37,2598.9604,1795.2169,2160.0226,0,0,0,0,0,10795,10228,9928,26369.74242,51124.40969,75469.91008,99367.26943,117054.281,151590.9056,151709.3659,139719.3099,0.0,0.0,0.0,0.0,0.0,86.24536641,85.24615317,84.69731331,103.6318403,117.5493402,126.14635220000001,132.4013386,136.1980739,142.29962769999997,142.3182647,140.36066780000002,0,1,0,0,0,0,0,0,1
1284,2847,Oktiabr'skii,Volgogradskaia oblast',Yuzhny,0,0,1,2.0,47.97,43.64,2301.1209,1904.4496,2093.4108,0,0,0,0,0,6761,6863,6157,20623.24089,41994.38525,62429.82889,83138.59892,98521.22325,128953.6275,130629.7905,119892.6825,0.0,0.0,0.0,0.0,0.0,77.77345733,78.0377882,76.13164406,98.68781143,113.32222479999999,121.9213134,128.32957340000002,132.2046311,138.4671875,138.7712879,136.75787590000002,0,1,0,0,0,0,0,0,1
1285,2849,Ol'khovka,Volgogradskaia oblast',Yuzhny,0,0,1,2.0,49.86,44.57,2486.0196,1986.4849,2222.2602,0,0,0,0,0,4429,5302,NA,22851.74927,45504.32437,68685.1848,91650.26276,108373.9764,140280.978,141237.1206,130225.7724,0.0,0.0,0.0,0.0,0.0,70.49162552,73.54502119,NA,100.73701190000001,115.03769399999999,124.03920190000001,130.547423,134.4056082,140.4557454,140.6167996,138.69831630000002,0,1,0,0,0,0,0,0,1
1287,2854,Kumylzhens-kii,Volgogradskaia oblast',Yuzhny,0,0,1,2.0,49.89,42.59,2489.0121,1813.9081,2124.8151,0,0,0,0,0,6851,8043,NA,23353.27985,46204.07952,68651.63267,90819.42688,107316.6404,139774.4778,140569.7888,128957.1547,0.0,0.0,0.0,0.0,0.0,78.00687196,80.86608908,NA,101.17327579999998,115.3652868,124.02831850000001,130.33940619999998,134.1783757,140.370022,140.50449880000002,138.46783119999998,0,1,0,0,0,0,0,0,1
1288,2856,Rudnia,Volgogradskaia oblast',Yuzhny,0,0,1,2.0,50.8,44.56,2580.64,1985.5936,2263.6479999999997,0,0,0,0,0,9062,8044,7387,24364.125340000002,47906.90109,72551.83502,96305.25454,113735.5823,147761.4629,148043.626,136454.7911,0.0,0.0,0.0,0.0,0.0,83.02572159,80.86832507,79.34314611,102.02751529999999,116.144049,125.2621298,131.68200890000003,135.5275858,141.6898487,141.73526999999999,139.80103190000003,0,1,0,0,0,0,0,0,1
1289,2858,Svetlyi Iar,Volgogradskaia oblast',Yuzhny,0,0,1,2.0,48.48,44.79,2350.3104,2006.1441,2171.4192,0,0,0,0,0,11307,13102,12536,23643.42976,50809.27029,75646.33688999999,102235.4834,120943.0245,154275.4552,157112.872,146343.962,0.0,0.0,0.0,0.0,0.0,87.10819818,89.88026268,89.04488597,101.4218293,117.4153007,126.19880829999998,133.0570115,136.9619608,142.71874169999998,143.1545188,141.4604573,0,1,0,0,0,0,0,0,1
1290,2860,Serafimovich,Volgogradskaia oblast',Yuzhny,0,1,1,2.0,49.58,42.74,2458.1764,1826.7076,2119.0492,5957,7429,8900,9700,10000,10040,9939,9368,22687.33266,45236.33227,67323.66668,89201.32429,105477.5193,137772.3712,138789.1104,127062.6448,75.55646658,79.44418123,82.69731767,84.27021819,84.83036977,84.90392145,84.71769694,83.63202922,100.5921142,114.9110216,123.59362809999999,129.9292484,133.77821129999998,140.02836440000002,140.20243390000002,138.1197404,0,1,0,0,0,0,0,0,1
1291,2862,Krasnoslobodsk,Volgogradskaia oblast',Yuzhny,0,1,0,2.0,48.69,44.56,2370.7161,1985.5936,2169.6264,0,15593,18993,17700,16000,13533,14359,16007,44004.60463,110921.3755,157043.4909,215296.9582,250837.9117,299046.6867,305658.1574,292625.6214,0.0,93.21086428,97.05847099,95.67421935,93.70905998,90.49500816,91.6257149,93.71752862,114.31992379999998,134.9448589,143.1439494,150.79283859999998,154.5686038,158.9706154,159.5225235,158.42374130000002,0,1,0,0,0,0,0,0,1
1292,2863,Sredniaia Akhtuba,Volgogradskaia oblast',Yuzhny,0,0,1,2.0,48.71,44.88,2372.6641,2014.2144,2186.1048,0,0,0,0,0,11445,13856,14486,25151.30538,54420.71942,84350.36287000001,116905.9824,140370.5133,178506.4946,184195.9269,172747.4554,0.0,0.0,0.0,0.0,0.0,87.33478596,90.94432931,91.7943719,102.6709016,118.90812530000001,128.6576234,136.1684858,140.47086940000003,146.2256604,146.98544230000002,145.43361480000002,0,1,0,0,0,0,0,0,1
1295,2868,Nizhnii Chir,Volgogradskaia oblast',Yuzhny,0,0,0,2.0,48.35,43.09,2337.7225,1856.7481,2083.4015,7335,0,0,0,0,4857,4754,NA,21271.47412,43322.17084,64511.76237999999,85694.17135,101466.0327,132724.9273,134341.2205,123298.8219,79.21734606,0.0,0.0,0.0,0.0,72.04913592,71.68571413,NA,99.30366068,113.98593999999999,122.64682830000001,129.016433,132.8827806,139.14641930000002,139.4321293,137.41386780000002,0,1,0,0,0,0,0,0,1
1296,2872,Chernyshkovskii,Volgogradskaia oblast',Yuzhny,0,0,1,2.0,48.42,42.23,2344.4964,1783.3729,2044.7766,0,0,0,0,0,5677,5446,5396,21917.97145,43769.42321,64831.66703,85511.93855,101186.4465,133118.4305,134558.1976,122691.5147,0.0,0.0,0.0,0.0,0.0,74.72181681,74.00535773,73.84675072,99.90126825,114.20535919999999,122.75641609999998,128.9680771,132.8191734,139.2162704,139.47024419999997,137.29813000000001,0,1,0,0,0,0,0,0,1
1307,2920,Bogatoe,Kuibyshevskaia oblast',Privolzhskii,0,0,1,36.0,53.05,51.32,2814.3025,2633.7424,2722.526,0,0,0,0,0,6333,6441,NA,21937.3293,46015.20917,76863.57006,102198.3524,121867.9008,158107.2189,157078.0939,142269.4039,0.0,0.0,0.0,0.0,0.0,76.62427585,76.92060177,NA,99.91891643,115.2773121,126.5577146,133.0486313,137.14032949999998,143.30552769999997,143.14922130000002,140.7895622,0,0,0,1,0,0,0,0,0
1308,2923,Bol'shaia Glushitsa,Kuibyshevskaia oblast',Privolzhskii,0,0,1,36.0,52.39,50.48,2744.7121,2548.2304,2644.6472,0,0,0,0,0,9883,10133,NA,21589.322630000002,44946.82365,73246.6106,97209.14357999999,115858.632,149968.4869,148979.8972,135463.6618,0.0,0.0,0.0,0.0,0.0,84.61371559,85.07392447,NA,99.59948481,114.7734122,125.47555700000001,131.8964978,135.9585392,142.0430256,141.88542019999997,139.62869630000003,0,0,0,1,0,0,0,0,0
1309,2926,Bol'shaia Chernigovka,Kuibyshevskaia oblast',Privolzhskii,0,0,1,36.0,52.09,50.87,2713.3681,2587.7569,2649.8183,0,0,0,0,0,6274,6318,NA,20207.87672,41948.764689999996,67713.78507,89705.51183999999,106868.0456,139096.5018,138416.0171,125966.3203,0.0,0.0,0.0,0.0,0.0,76.4604983,76.58276601,NA,98.28398054,113.2990844,123.7221314,130.0577732,134.08134950000002,140.2548306,140.1386949,137.91613030000002,0,0,0,1,0,0,0,0,0
