,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1926,pop1939,pop1959,pop1970,pop1979,pop1989,pop2002,mp1926,mp1939,mp1959,mp1970,mp1979,mp1989,mp2002,spop1926,spop1939,spop1959,spop1970,spop1979,spop1989,spop2002,smp1926,smp1939,smp1959,smp1970,smp1979,smp1989,smp2002,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
787,1766,Pesochnoe,Iaroslavskaia oblast',Tcentralny,0,0,0,50.0,58.01,39.18,3365.1601,1535.0724,2272.8318,0,0,0,0,0,3684,3069,35597.97242,77107.46733,107957.4209,137129.4172,159940.4694,198266.7606,196447.3129,0.0,0.0,0.0,0.0,0.0,67.43291028,64.46656009,109.83132140000002,126.6290054,134.3163289,139.91768019999998,143.5816713,148.77580269999999,148.55098940000002,0,0,0,0,0,0,1,0,0
790,1773,Lesnaia Poliana,Iaroslavskaia oblast',Tcentralny,0,0,0,50.0,57.68,39.89,3326.9824,1591.2121,2300.8552,0,0,0,0,0,3312,3158,37770.22719,81970.92445,115001.4064,146344.17,170667.5287,211332.135,209784.1359,0.0,0.0,0.0,0.0,0.0,65.69600992,64.92643574,111.0763477,128.00930870000002,135.78540880000003,141.46049109999998,145.1415976,150.33668889999998,150.1564564,0,0,0,0,0,0,1,0,0
794,1782,Privolzhskii,Mariiskaia ASSR,Privolzhskii,0,0,0,14.0,55.96,48.43,3131.5216,2345.4649,2710.1428,0,0,0,0,0,3795,4161,26673.29349,59503.69931,94676.17336,126283.4069,150431.3199,194259.2938,194249.34699999998,0.0,0.0,0.0,0.0,0.0,67.92132816,69.44740074,103.86500290000001,120.86350130000001,131.2907516,137.975186,142.1164856,148.27808969999998,148.2768426,0,0,0,1,0,0,0,0,0
797,1787,Mochalishche,Mariiskaia ASSR,Privolzhskii,0,0,0,14.0,56.33,48.36,3173.0689,2338.6896,2724.1188,0,0,0,0,0,2522,2253,24756.76363,53990.73612,85719.35591,114781.0595,137427.9832,179815.5235,179279.4674,0.0,0.0,0.0,0.0,0.0,61.35287359,59.598677,102.350735,118.7351889,129.0231084,135.74071569999998,139.9691371,146.40241909999997,146.3301784,0,0,0,1,0,0,0,0,0
798,1788,Suslonger,Mariiskaia ASSR,Privolzhskii,0,0,0,14.0,56.31,48.25,3170.8161,2328.0625,2716.9575,0,0,0,0,0,4137,3642,24840.88793,54178.85927000001,86056.485,115449.3758,138381.5869,180843.8986,180385.3078,0.0,0.0,0.0,0.0,0.0,69.35102309999999,67.24472755,102.4193848,118.81100409999999,129.1122958,135.87603000000001,140.132805,146.54045490000001,146.4789888,0,0,0,1,0,0,0,0,0
799,1790,Kilemary,Mariiskaia ASSR,Privolzhskii,0,0,1,14.0,56.79,46.87,3225.1041,2196.7969,2661.7473,0,0,0,0,0,4112,3951,24625.1229,53300.40223,82812.27799999999,109549.7903,130535.9962,169970.1588,168636.6098,0.0,0.0,0.0,0.0,0.0,69.25010516,68.58695225,102.2428864,118.45490729999999,128.2404865,134.65593590000003,138.7543657,145.0429576,144.8532949,0,0,0,1,0,0,0,0,0
819,1839,Bol'shoe Ignatovo,Mordovskaia ASSR,Privolzhskii,0,0,1,39.0,55.02,45.59,3027.2004,2078.4481,2508.3618,0,0,0,0,0,2451,2799,27466.44213,57153.898420000005,87349.37377,115474.9889,137142.7427,178453.1241,177053.9379,0.0,0.0,0.0,0.0,0.0,60.90633966,62.99624663,104.4631225,119.97922539999999,129.4514007,135.88120159999997,139.919979,146.21842859999998,146.028124,0,0,0,1,0,0,0,0,1
820,1841,Dubenki,Mordovskaia ASSR,Privolzhskii,0,0,1,39.0,54.43,46.31,2962.6249,2144.6161,2520.6533,0,0,0,0,0,3837,3581,26582.07521,54739.12998,84438.52891000001,112343.1436,133940.6801,175852.337,174668.5045,0.0,0.0,0.0,0.0,0.0,68.10286647,66.96799252,103.7951892,119.0353899,128.6813238,135.2409266,139.3616207,145.863589,145.70047549999998,0,0,0,1,0,0,0,0,1
823,1849,Pot'ma,Mordovskaia ASSR,Privolzhskii,0,0,0,42.0,54.11,42.92,2927.8921,1842.1264,2322.4012,0,0,0,0,0,3636,4396,30580.22408,60846.090670000005,90485.03476000001,118663.8793,140219.5439,183250.1269,182250.5032,0.0,0.0,0.0,0.0,0.0,67.21768892,70.36609870000001,106.6698315,121.354522,130.2551938,136.51702980000002,140.445363,146.86064319999997,146.7280979,0,0,0,1,0,0,0,0,1
824,1850,Umet,Mordovskaia ASSR,Privolzhskii,0,0,0,42.0,54.12,42.7,2928.9744,1823.29,2310.924,0,0,0,0,0,3383,3005,30807.715310000003,61565.48575,91314.54222999999,119628.3925,141268.7291,183267.1257,182422.7004,0.0,0.0,0.0,0.0,0.0,66.04029755,64.12859008,106.82298270000001,121.6136233,130.4635765,136.7062661,140.6221068,146.86289140000002,146.7509779,0,0,0,1,0,0,0,0,1
825,1851,Shiringushi,Mordovskaia ASSR,Privolzhskii,0,0,0,42.0,53.85,42.77,2899.8225,1829.2729,2303.1645,0,0,0,0,0,3145,2424,30590.035610000003,60199.0945,89422.52932,117346.0935,138683.7018,179573.6223,178766.1811,0.0,0.0,0.0,0.0,0.0,64.85997636,60.73356641,106.67645800000001,121.11910630000001,129.9857182,136.25619550000002,140.1844419,146.3698442,146.26082030000003,0,0,0,1,0,0,0,0,1
830,1860,Kochkurovo,Mordovskaia ASSR,Privolzhskii,0,0,1,30.0,54.43,46.13,2962.6249,2127.9769,2510.8559,0,0,0,0,0,3476,3259,26740.64758,55062.594679999995,84808.18876,112881.9271,134577.4949,177037.2772,175799.37600000002,0.0,0.0,0.0,0.0,0.0,66.48180426,65.43476316,103.9164141,119.1639879,128.780449,135.3522283,139.47363130000002,146.0258497,145.8563134,0,0,0,1,0,0,0,0,1
836,1877,Ten'gushevo,Mordovskaia ASSR,Privolzhskii,0,0,1,42.0,54.77,42.73,2999.7529,1825.8529,2340.3221,0,0,0,0,0,4063,4103,31767.232410000004,65133.59763,96579.87487999999,125865.7118,148307.0028,190645.6104,189497.2323,0.0,0.0,0.0,0.0,0.0,69.05073012,69.21364252,107.4579078,122.8593963,131.7473688,137.89736409999998,141.77759550000002,147.8211352,147.6742562,0,0,0,1,0,0,0,0,1
845,1898,Kiria,Chuvashskaia ASSR,Privolzhskii,0,0,0,39.0,55.08,46.85,3033.8064,2194.9225,2580.498,0,0,0,0,0,3030,2425,26489.77395,55128.83644,85473.5016,113421.0725,135182.2445,176660.6356,175547.4804,0.0,0.0,0.0,0.0,0.0,64.26135265,60.73999526,103.72432640000001,119.1902386,128.9578658,135.46311980000002,139.5795537,145.9743823,145.8216811,0,0,0,1,0,0,0,0,0
846,1900,Alikovo,Chuvashskaia ASSR,Privolzhskii,0,0,1,39.0,55.75,46.21,3108.0625,2135.3641,2576.2075,0,0,0,0,0,2689,2914,27020.83046,57186.579820000006,88181.79427,116592.123,138751.8124,180400.2496,178892.1939,0.0,0.0,0.0,0.0,0.0,62.36141903,63.6370279,104.1290313,119.9917488,129.6673174,136.10575219999998,140.196069,146.4809937,146.2778648,0,0,0,1,0,0,0,0,0
850,1909,Buinsk,Chuvashskaia ASSR,Privolzhskii,0,0,0,14.0,55.19,47.04,3045.9361,2212.7616,2596.1376,0,0,0,0,0,2006,1621,26128.41989,54826.237629999996,85342.70568,113395.3142,135319.8326,177443.2428,176421.6338,0.0,0.0,0.0,0.0,0.0,57.81926432,54.62390279,103.4447431,119.07008859999999,128.9230866,135.45783280000003,139.6035918,146.0812119,145.9416709,0,0,0,1,0,0,0,0,0
854,1920,Krasnye Chetai,Chuvashskaia ASSR,Privolzhskii,0,0,1,14.0,55.69,46.15,3101.3761,2129.8225,2570.0935,0,0,0,0,0,2975,2982,27117.78087,57287.59156,88288.59073,116667.9989,138747.2919,180366.4667,178832.6555,0.0,0.0,0.0,0.0,0.0,63.96799309,64.00559205,104.2021393,120.03041540000001,129.694884,136.1209322,140.1952975,146.4764604,146.269813,0,0,0,1,0,0,0,0,0
856,1925,Morgaushi,Chuvashskaia ASSR,Privolzhskii,0,0,1,14.0,55.96,46.77,3131.5216,2187.4329,2617.2492,0,0,0,0,0,2893,2950,26176.31959,56012.854889999995,87702.65425,117606.9908,141425.2079,184313.0147,183504.5526,0.0,0.0,0.0,0.0,0.0,63.52168592,63.83307617,103.48200329999999,119.5378469,129.5432643,136.30804780000003,140.6483638,147.0008513,146.8942729,0,0,0,1,0,0,0,0,0
860,1937,Shemursha,Chuvashskaia ASSR,Privolzhskii,0,0,1,39.0,54.88,47.5,3011.8144,2256.25,2606.8,0,0,0,0,0,3700,3726,25773.28571,53698.117470000005,84136.76576000001,112316.7846,134373.2557,176084.6555,175356.2538,0.0,0.0,0.0,0.0,0.0,67.50410364,67.61921821,103.16655440000001,118.61678290000002,128.6001115,135.2354689,139.43776019999999,145.89548059999998,145.7953595,0,0,0,1,0,0,0,0,0
862,1943,Ial'chiki,Chuvashskaia ASSR,Privolzhskii,0,0,1,14.0,55.17,48.03,3043.7289,2306.8809,2649.8151,0,0,0,0,0,2961,2732,25615.0367,54097.979439999996,85216.80557000001,113811.1221,136186.5857,178253.4772,177848.7946,0.0,0.0,0.0,0.0,0.0,63.89256238,62.61223325,103.0414779,118.7784382,128.8895632,135.5430452,139.7545102,146.19135830000002,146.1364017,0,0,0,1,0,0,0,0,0
863,1946,Iantikovo,Chuvashskaia ASSR,Privolzhskii,0,0,1,14.0,55.09,47.86,3034.9081,2290.5796,2636.6074,0,0,0,0,0,3573,3363,25618.0099,53886.6614,84758.94131000001,113197.5286,135463.3257,177468.232,176924.7492,0.0,0.0,0.0,0.0,0.0,66.93139298,65.94396103,103.0438343,118.69314270000001,128.76726599999998,135.41719980000002,139.62863769999998,146.0846159,146.0104835,0,0,0,1,0,0,0,0,0
883,2008,Varnavino,Gor'kovskaia oblast',Privolzhskii,0,0,1,18.0,57.4,45.08,3294.76,2032.2064,2587.592,1598,0,0,0,0,3909,3718,25927.77952,56455.48071,85104.63294,110208.2905,129765.3228,166497.0977,164232.2091,54.41287214,0.0,0.0,0.0,0.0,68.41005084,67.58387369,103.28799670000001,119.71002490000001,128.859657,134.79505830000002,138.6148993,144.5461126,144.2169604,0,0,0,1,0,0,0,0,0
886,2013,rp im. Kalinina,Gor'kovskaia oblast',Privolzhskii,0,0,0,18.0,58.0,45.11,3364.0,2034.9121,2616.38,0,0,0,0,0,3328,2796,24325.20406,52860.95438,79465.98251,102684.054,120801.6702,155293.7311,153173.5847,0.0,0.0,0.0,0.0,0.0,65.77415674,62.97922468,101.99522009999998,118.2747655,127.30799170000002,133.15803200000002,136.9345898,142.8759695,142.5475315,0,0,0,1,0,0,0,0,0
889,2018,Vasil'sursk,Gor'kovskaia oblast',Privolzhskii,0,0,0,25.0,56.12,46.01,3149.4544,2116.9201,2582.0812,3286,0,0,0,0,1871,1329,26934.39183,57849.67641,88791.71897,117043.5346,139104.5598,180190.4473,178452.0029,65.56831266,0.0,0.0,0.0,0.0,56.76459647,51.72748277,104.0636502,120.24445220000001,129.8243451,136.1959309,140.2562027,146.45282769999997,146.2182767,0,0,0,1,0,0,0,0,0
891,2022,Blizhne-Pesochnoe,Gor'kovskaia oblast',Privolzhskii,0,0,0,6.0,55.34,42.1,3062.5156,1772.41,2329.814,0,0,0,0,0,3094,2679,37240.07492,78430.93832,116075.788,149003.0114,174522.04100000003,221686.9631,219724.6049,0.0,0.0,0.0,0.0,0.0,64.59690583,62.30258839,110.7785877,127.01230829999999,136.0022114,141.8891161,145.6802246,151.5120125,151.293204,0,0,0,1,0,0,0,0,0
892,2023,Vilia,Gor'kovskaia oblast',Privolzhskii,0,0,0,6.0,55.25,42.21,3052.5625,1781.6841,2332.1025,2815,0,0,0,0,3821,3395,35410.683939999995,74659.13567999999,110344.2419,142137.12300000002,166655.0551,211265.3107,209563.4465,63.08676193,0.0,0.0,0.0,0.0,68.03391588,66.09785999,109.7207827,125.90384309999999,134.8236864,140.767488,144.56891480000002,150.3289336,150.1306623,0,0,0,1,0,0,0,0,0
894,2025,Shimorskoe,Gor'kovskaia oblast',Privolzhskii,0,0,0,6.0,55.33,42.04,3061.4089,1767.3616,2326.0732,0,0,0,0,0,4266,3791,36406.29848,76378.28818999999,112824.7698,145274.5158,170210.7719,216171.6285,214293.2267,0.0,0.0,0.0,0.0,0.0,69.86338381,67.90394685,110.30244479999999,126.41525220000001,135.3404438,141.28604009999998,145.0770332,150.892429,150.67809409999998,0,0,0,1,0,0,0,0,0
895,2027,Gagino,Gor'kovskaia oblast',Privolzhskii,0,0,1,25.0,55.23,45.04,3050.3529,2028.6016,2487.5592,0,0,0,0,0,3865,4001,28323.06327,59515.94052999999,90356.76624,118999.5175,140960.8039,182206.456,180535.2733,0.0,0.0,0.0,0.0,0.0,68.22292428,68.795406,105.0918521,120.86802420000001,130.2228157,136.5830407,140.57035919999998,146.72224219999998,146.49910480000003,0,0,0,1,0,0,0,0,0
897,2031,Pervomaiskii,Gor'kovskaia oblast',Privolzhskii,0,0,0,25.0,56.62,43.36,3205.8244,1880.0896,2455.0432,0,0,0,0,0,1136,1105,35421.167239999995,80184.34814,126222.9846,164323.8138,191171.3962,234156.9456,228740.5957,0.0,0.0,0.0,0.0,0.0,49.49500426,49.10646636,109.72698390000002,127.5111524,137.9639431,144.23035369999997,147.8881131,152.8622368,152.2840868,0,0,0,1,0,0,0,0,0
908,2054,Urazovka,Gor'kovskaia oblast',Privolzhskii,0,0,1,18.0,55.4,45.62,3069.16,2081.1844,2527.348,0,0,0,0,0,2303,1916,27603.04397,58252.04145,89042.88256,117806.7922,139671.8546,180890.2313,179219.0471,0.0,0.0,0.0,0.0,0.0,59.93806696,57.12328779,104.5645587,120.3965115,129.8887224,136.34768640000001,140.3526187,146.5466571,146.3220236,0,0,0,1,0,0,0,0,0
909,2056,Leninskaia Sloboda,Gor'kovskaia oblast',Privolzhskii,0,0,0,25.0,56.07,44.46,3143.8449,1976.6916,2492.8722,0,0,0,0,0,73,30,32497.337639999998,74511.68737999999,113108.7507,146770.564,172304.5244,215391.8503,210802.3653,0.0,0.0,0.0,0.0,0.0,18.40804222,11.56814363,107.9295226,125.85948259999999,135.39894030000002,141.5297068,145.3716995,150.803661,150.275145,0,0,0,1,0,0,0,0,0
910,2058,Velet'ma,Gor'kovskaia oblast',Privolzhskii,0,0,0,25.0,55.34,42.43,3062.5156,1800.3049,2348.0762,0,0,0,0,0,1480,1198,35566.504310000004,74836.43331000001,110638.2175,142166.1753,166317.9202,210199.4971,207762.1333,0.0,0.0,0.0,0.0,0.0,53.287041599999995,50.24553901,109.8127856,125.9570785,134.8854804,140.77233769999998,144.520223,150.2049362,149.9191875,0,0,0,1,0,0,0,0,0
913,2062,rp im. Stepana Razina,Gor'kovskaia oblast',Privolzhskii,0,0,0,25.0,54.89,44.3,3012.9121,1962.49,2431.627,0,0,0,0,0,3742,3177,29390.934639999996,60724.688910000004,91561.18146,120400.5962,142530.5002,184006.1249,182530.7716,0.0,0.0,0.0,0.0,0.0,67.68970773,65.02313889999999,105.8520297,121.31052279999999,130.52520220000002,136.85676850000002,140.8330773,146.960445,146.7653273,0,0,0,1,0,0,0,0,0
915,2065,Makar'evo,Gor'kovskaia oblast',Privolzhskii,0,0,0,25.0,56.08,45.07,3144.9664,2031.3049,2527.5256,0,0,0,0,0,496,222,29982.373069999998,65338.06865,99032.35978,129273.7152,152393.2441,193508.1555,190537.0891,0.0,0.0,0.0,0.0,0.0,38.52158473,29.18892289,106.26238740000001,122.9288893,132.3236549,138.5255382,142.42559730000002,148.1837534,147.80729,0,0,0,1,0,0,0,0,0
917,2068,Tesha,Gor'kovskaia oblast',Privolzhskii,0,0,0,6.0,55.51,42.83,3081.3601,1834.4089,2377.4933,0,0,0,0,0,1762,1307,33649.04044,71659.10599,106346.3662,137544.5197,161287.8848,204827.4235,202360.8903,0.0,0.0,0.0,0.0,0.0,55.86373749,51.48765263,108.65435179999999,124.9851446,133.9680468,139.9891941,143.7827896,149.57101819999997,149.2748315,0,0,0,1,0,0,0,0,0
919,2071,Gorbatov,Gor'kovskaia oblast',Privolzhskii,0,1,0,25.0,56.13,43.08,3150.5769,1855.8864,2418.0804,3278,3100,3600,4600,4200,3552,2662,35341.48273,80376.69257999999,119381.995,154692.4918,180347.2876,225893.0293,220834.4465,65.52884301,64.62805155,67.05462958,71.12917781,69.602976,66.83497587,62.20213475,109.67980590000002,127.5652676,136.6580563,142.78324919999997,146.4738864,151.97506819999998,151.417174,0,0,0,1,0,0,0,0,0
922,2075,Satis,Gor'kovskaia oblast',Privolzhskii,0,0,0,25.0,55.02,43.83,3027.2004,1921.0689,2411.5266,0,0,0,0,0,2430,1899,30221.5761,63217.18202000001,94934.12314,124240.0491,146787.7255,188869.7585,187229.3313,0.0,0.0,0.0,0.0,0.0,60.77210492,56.98864977,106.4262807,122.1982429,131.3531111,137.59221619999997,141.5324887,147.593656,147.38177340000001,0,0,0,1,0,0,0,0,0
929,2089,Sechenovo,Gor'kovskaia oblast',Privolzhskii,0,0,1,25.0,55.23,45.9,3050.3529,2106.81,2535.0570000000002,0,0,0,0,0,4085,5239,27228.569180000002,56955.31364,87367.38509,115471.8949,137157.0081,178319.0549,176822.1388,0.0,0.0,0.0,0.0,0.0,69.14050564,73.34014204,104.2853941,119.90298770000001,129.45609240000002,135.880577,139.92243969999998,146.2002531,145.9964637,0,0,0,1,0,0,0,0,0
934,2101,Shaigino,Gor'kovskaia oblast',Privolzhskii,0,0,0,25.0,57.77,46.87,3337.3729,2196.7969,2707.6799,0,0,0,0,0,1509,1114,23200.17529,49821.62585,76783.57972000001,99691.79793,117878.7509,154206.6186,152223.6797,0.0,0.0,0.0,0.0,0.0,53.57072463,49.22022077,101.04099740000001,116.9902781,126.5342886,132.47638659999998,136.36194730000003,142.7080786,142.3990259,0,0,0,1,0,0,0,0,0
938,2107,Katunki,Gor'kovskaia oblast',Privolzhskii,0,0,0,25.0,56.83,43.22,3229.6489,1867.9684,2456.1926,0,0,0,0,0,1213,829,33547.60403,73907.81496,109562.04,140658.251,163667.6033,204367.057,200342.9779,0.0,0.0,0.0,0.0,0.0,50.42209783,45.16135893,108.59142040000002,125.67696609999999,134.65853090000002,140.5194136,144.13425949999998,149.5159859,149.0300406,0,0,0,1,0,0,0,0,0
939,2108,Chistoe,Gor'kovskaia oblast',Privolzhskii,0,0,0,25.0,56.54,43.01,3196.7716,1849.8601,2431.7854,0,0,0,0,0,1564,1083,34393.68298,77229.33958,114510.035,147172.3501,171515.6364,214026.9654,209625.4867,0.0,0.0,0.0,0.0,0.0,54.09605326,48.82501995,109.1111483,126.66455149999999,135.68563590000002,141.5947596,145.2610621,150.6475728,150.13791609999998,0,0,0,1,0,0,0,0,0
942,2113,Lesogorsk,Gor'kovskaia oblast',Privolzhskii,0,0,0,25.0,55.1,43.97,3036.01,1933.3609,2422.7470000000003,0,0,0,0,0,1090,1079,30212.47077,63200.2042,94978.73187999999,124448.5221,147139.7689,189786.8651,188048.467,0.0,0.0,0.0,0.0,0.0,48.91509846,48.77332228,106.4200635,122.19230459999999,131.3638795,137.6315515,141.58949040000002,147.7113775,147.4877875,0,0,0,1,0,0,0,0,0
954,2140,Dubrovka,Kirovskaia oblast',Privolzhskii,0,0,0,10.0,59.23,51.16,3508.1929,2617.3456,3030.2068,0,0,0,0,0,2550,1976,18115.35744,40276.42923,64252.524339999996,83130.17306,98411.85424,129544.3825,127165.7071,0.0,0.0,0.0,0.0,0.0,61.52596146,57.59033892,96.12852095,112.4346723,122.5576594,128.3272771,132.1790901,138.5747767,138.1387985,0,0,0,1,0,0,0,0,0
955,2142,Bogorodskoe,Kirovskaia oblast',Privolzhskii,0,0,1,10.0,57.83,50.75,3344.3089,2575.5625,2934.8725,0,0,0,0,0,3731,3221,20162.80457,44422.43829,71050.07414,92620.85436,110280.0253,145200.3347,143303.8932,0.0,0.0,0.0,0.0,0.0,67.6412747,65.24515245,98.23971203,114.522102,124.7943729,130.7882625,134.810168,141.2738982,140.9615462,0,0,0,1,0,0,0,0,0
959,2149,Svetlopoliansk,Kirovskaia oblast',Privolzhskii,0,0,0,10.0,59.41,52.36,3529.5481,2741.5696,3110.7076,0,0,0,0,0,3967,3275,17160.098009999998,38931.04486,62579.416229999995,80879.33505,95527.88822000001,125861.3869,123110.3093,0.0,0.0,0.0,0.0,0.0,68.6539086,65.51402013,95.06917076,111.7153297,121.9741701,127.70612859999999,131.4960682,137.8965571,137.3779979,0,0,0,1,0,0,0,0,0
960,2150,Sozimskii,Kirovskaia oblast',Privolzhskii,0,0,0,10.0,59.74,52.25,3568.8676,2730.0625,3121.415,0,0,0,0,0,3299,2030,16734.58425,37470.67054,60003.20711,77549.64344,91741.66001,121917.8268,119367.4965,0.0,0.0,0.0,0.0,0.0,65.63227156,58.00027365,94.58015243,110.90857009999999,121.04737709999999,126.75773059999999,130.5702011,137.1499228,136.65521669999998,0,0,0,1,0,0,0,0,0
966,2161,Kosino,Kirovskaia oblast',Privolzhskii,0,0,0,10.0,58.4,51.28,3410.56,2629.6384,2994.752,0,0,0,0,0,2943,2403,19709.74166,44274.42897,71187.82881,91329.93754,107953.9429,141730.1642,139051.8487,0.0,0.0,0.0,0.0,0.0,63.79512020000001,60.59802356,97.78971611,114.45068229999998,124.83765279999999,130.46742759999998,134.3155822,140.69945900000002,140.24722580000002,0,0,0,1,0,0,0,0,0
971,2174,Lebiazh'e,Kirovskaia oblast',Privolzhskii,0,0,1,10.0,57.41,49.53,3295.9081,2453.2209,2843.5173,0,0,0,0,0,3829,3571,21584.656590000002,46987.94037,74180.54091,97130.12312999999,115640.56199999999,151856.0884,150258.1269,0.0,0.0,0.0,0.0,0.0,68.06842283,66.92223186,99.59517051,115.7269531,125.7595633,131.87781940000002,135.91460780000003,142.3413296,142.089021,0,0,0,1,0,0,0,0,0
974,2178,Khristoforovo,Kirovskaia oblast',Privolzhskii,0,0,0,7.0,60.9,47.24,3708.81,2231.6176,2876.9159999999997,0,0,0,0,0,1296,843,17560.458880000002,38410.24445,58934.39868,76354.56507000001,90056.6466,117675.573,115355.0162,0.0,0.0,0.0,0.0,0.0,51.36643193,45.38672379,95.51944527,111.43081409999998,120.65221499999998,126.4082668,130.1468939,136.3216607,135.8569685,0,0,0,1,0,0,0,0,0
977,2183,Oktiabr'skii,Kirovskaia oblast',Privolzhskii,0,0,0,7.0,59.44,48.91,3533.1136,2392.1881,2907.2104,0,0,0,0,0,2507,1984,19160.95218,42684.15881,67100.2433,85848.38938,100912.7454,131374.5233,128773.1959,0.0,0.0,0.0,0.0,0.0,61.25945723,57.65167921,97.232019,113.6693551,123.5197279,129.05728190000002,132.7567494,138.905258,138.43423710000002,0,0,0,1,0,0,0,0,0
979,2187,Nema,Kirovskaia oblast',Privolzhskii,0,0,1,10.0,57.5,50.47,3306.25,2547.2209,2902.025,0,0,0,0,0,4141,3916,20737.287,45414.35736,72327.11954,94579.58533999999,112776.5787,148447.2339,146752.4195,0.0,0.0,0.0,0.0,0.0,69.36712015,68.43965009,98.79741072,114.99524469999999,125.19270139999999,131.2673615,135.33050369999998,141.8001031,141.52676519999997,0,0,0,1,0,0,0,0,0
981,2190,Arkul',Kirovskaia oblast',Privolzhskii,0,0,0,10.0,57.28,50.04,3280.9984,2504.0016,2866.2912,0,0,0,0,0,3163,2616,21477.8981,46730.84326,74048.59328,96983.28567000001,115643.165,152125.1035,150577.1161,0.0,0.0,0.0,0.0,0.0,64.95193324,61.92748331,99.49622986,115.6089378,125.7196365,131.8430739,135.9151327,142.3835661,142.1395832,0,0,0,1,0,0,0,0,0
982,2191,Medvedok,Kirovskaia oblast',Privolzhskii,0,0,0,10.0,57.4,50.02,3294.76,2502.0004,2871.1479999999997,0,0,0,0,0,2615,2105,21358.13942,46494.09325,73641.04465,96340.76166,114777.2213,151016.5184,149382.7688,0.0,0.0,0.0,0.0,0.0,61.92146595,58.55418670000001,99.38471304,115.4997405,125.59590359999999,131.6904692,135.7399365,142.20907140000003,141.9497631,0,0,0,1,0,0,0,0,0
984,2194,Belorechensk,Kirovskaia oblast',Privolzhskii,0,0,0,10.0,58.77,52.3,3453.9129,2735.29,3073.671,0,0,0,0,0,1800,1519,18481.985,41607.41552,67101.01635,86617.49576,102309.8012,136749.5591,133931.2986,0.0,0.0,0.0,0.0,0.0,56.18314903,53.66745557,96.52181714,113.1252126,123.51998400000001,129.2600071,133.0737762,139.8520645,139.3599669,0,0,0,1,0,0,0,0,0
986,2196,Lesnye Poliany,Kirovskaia oblast',Privolzhskii,0,0,0,10.0,59.0,52.42,3481.0,2747.8564,3092.78,0,0,0,0,0,2617,1785,17789.4051,40008.76595,64551.459820000004,83423.77727,98693.99398,131271.9963,128540.7779,0.0,0.0,0.0,0.0,0.0,61.93349867,56.05776993,95.77280956,112.2933117,122.660454,128.4071676,132.24492560000002,138.88685569999998,138.3917306,0,0,0,1,0,0,0,0,0
988,2198,Chernaia Kholunitsa,Kirovskaia oblast',Privolzhskii,0,0,0,10.0,58.85,51.71,3463.3225,2673.9241,3043.1335,0,0,0,0,0,2097,1587,18453.52054,41236.39457,66239.74622999999,85660.52215,101398.3204,133643.1014,131148.5372,0.0,0.0,0.0,0.0,0.0,58.49592739,54.31101478,96.49153423,112.9347551,123.2329993,129.0075112,132.8673904,139.3091118,138.8646789,0,0,0,1,0,0,0,0,0
990,2201,Zaria,Kirovskaia oblast',Privolzhskii,0,0,0,7.0,60.01,48.05,3601.2001,2308.8025,2883.4805,0,0,0,0,0,1587,1231,18263.72235,39892.916489999996,61542.139910000005,79620.87219,94077.04931,123399.675,121242.9578,0.0,0.0,0.0,0.0,0.0,54.31101478,50.63150899,96.28853151,112.2318625,121.60525829999999,127.3519371,131.1453127,137.43303740000002,137.01994119999998,0,0,0,1,0,0,0,0,0
991,2202,Maromitsa,Kirovskaia oblast',Privolzhskii,0,0,0,7.0,59.86,48.01,3583.2196,2304.9601,2873.8786,0,0,0,0,0,2346,1889,18533.62144,40431.90695,62382.22835,80702.43081,95356.6428,125056.8965,122911.1053,0.0,0.0,0.0,0.0,0.0,60.22484851,56.908961700000006,96.57664562,112.51639440000001,121.9044696,127.656644,131.45492190000002,137.7459976,137.3400389,0,0,0,1,0,0,0,0,0
993,2205,Mirnyi,Kirovskaia oblast',Privolzhskii,0,0,0,10.0,58.31,48.64,3400.0561,2365.8496,2836.1984,0,0,0,0,0,3929,3618,21437.398409999998,46880.99319,73465.67541,95124.14515,112636.40800000001,147383.9268,145033.7104,0.0,0.0,0.0,0.0,0.0,68.49449693,67.13633731,99.45858013,115.6779324,125.542469,131.39895009999998,135.3015694,141.6289504,141.24660469999998,0,0,0,1,0,0,0,0,0
