,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1897,pop1926,pop1939,mp1897,mp1926,mp1939,spop1897,spop1926,spop1939,smp1897,smp1926,smp1939,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
116,292,s. im. Babushkina,Vologodskaia oblast',Severno-Zapadny,0,0,1,7.0,59.76,43.15,3571.2576,1861.9225,2578.644,0,NA,NA,12479.87275,21711.6256,46643.6007,0.0,NA,NA,88.96021783,99.71227003,115.568757,0,0,0,0,1,0,0,0,0
117,295,Belozersk,Vologodskaia oblast',Severno-Zapadny,0,1,1,26.0,60.03,37.79,3603.6009,1428.0841,2268.5337,5015,6973,10300,13957.779380000002,23612.295769999997,50132.50789,72.59361549,78.31897468,85.37573675,91.08397134,101.3952907,117.1248815,0,0,0,0,1,0,0,0,0
118,297,Lipin Bor,Vologodskaia oblast',Severno-Zapadny,0,0,1,26.0,60.26,37.98,3631.2676,1442.4804,2288.6748,0,NA,NA,13671.109040000001,23069.41314,48913.45818,0.0,NA,NA,90.68829191,100.9273985,116.5926545,0,0,0,0,1,0,0,0,0
121,307,Vytegra,Vologodskaia oblast',Severno-Zapadny,0,1,1,27.0,61.02,36.45,3723.4404,1328.6025,2224.179,4502,5089,7400,12877.97812,21382.11848,45520.812000000005,70.76640469,72.84343624,79.37447326,89.55355498,99.40708681,115.04546509999999,0,0,0,0,1,0,0,0,0
122,309,Griazovets,Vologodskaia oblast',Severno-Zapadny,0,1,1,7.0,58.88,40.25,3466.8544,1620.0625,2369.92,3205,4769,8100,15932.61834,28100.08615,59815.625470000006,65.16472943,71.73906911,80.99314828,93.62737092,104.92986429999999,120.97848940000002,0,0,0,0,1,0,0,0,0
123,310,Vokhtoga,Vologodskaia oblast',Severno-Zapadny,0,0,0,7.0,58.82,41.06,3459.7924,1685.9236,2415.1492,0,NA,NA,15466.03571,27300.93011,58353.49454,0.0,NA,NA,93.05306487,104.3396068,120.4347014,0,0,0,0,1,0,0,0,0
124,312,Kadui,Vologodskaia oblast',Severno-Zapadny,0,0,1,26.0,59.2,37.17,3504.64,1381.6089,2200.464,0,NA,NA,15711.56625,26753.289569999997,56489.372039999995,0.0,NA,NA,93.35718946,103.9260507,119.7231578,0,0,0,0,1,0,0,0,0
125,313,Khokhlovo,Vologodskaia oblast',Severno-Zapadny,0,0,0,26.0,59.14,37.4,3497.5396,1398.76,2211.8360000000002,0,NA,NA,15848.978830000002,27161.832860000002,57289.892060000006,0.0,NA,NA,93.52553991,104.23528,120.0312953,0,0,0,0,1,0,0,0,0
126,315,Kirillov,Vologodskaia oblast',Severno-Zapadny,0,1,1,26.0,59.85,38.39,3582.0225,1473.7921,2297.6415,4306,4251,5300,14151.473219999998,24212.034069999998,51414.34891,70.01948571,69.80451323,73.53855022,91.34722099,101.90105140000001,117.67200030000001,0,0,0,0,1,0,0,0,0
127,317,Kichmengskii Gorodok,Vologodskaia oblast',Severno-Zapadny,0,0,1,7.0,59.99,45.82,3598.8001,2099.4724,2748.7418,0,NA,NA,11115.226120000001,19470.21557,42226.19708,0.0,NA,NA,86.78918205,97.5480408,113.43945740000001,0,0,0,0,1,0,0,0,0
128,319,Shuiskoe,Vologodskaia oblast',Severno-Zapadny,0,0,1,7.0,59.38,41.04,3525.9844,1684.2816,2436.9552,0,NA,NA,14237.47995,24934.27781,53364.97342,0.0,NA,NA,91.46307998,102.4953508,118.4812631,0,0,0,0,1,0,0,0,0
130,324,Niuksenitsa,Vologodskaia oblast',Severno-Zapadny,0,0,1,7.0,60.42,44.26,3650.5764,1958.9476,2674.1892,0,NA,NA,11171.88745,19469.929790000002,42067.41137,0.0,NA,NA,86.88394643,97.54775087,113.3592189,0,0,0,0,1,0,0,0,0
132,329,Siamzha,Vologodskaia oblast',Severno-Zapadny,0,0,1,7.0,60.02,41.06,3602.4004,1685.9236,2464.4212,0,NA,NA,12921.21682,22425.81146,48116.597969999995,0.0,NA,NA,89.61700695,100.3596803,116.23820790000002,0,0,0,0,1,0,0,0,0
133,332,Tarnogskii Gorodok,Vologodskaia oblast',Severno-Zapadny,0,0,1,7.0,60.5,43.58,3660.25,1899.2164,2636.59,0,NA,NA,11306.16986,19657.72037,42397.634739999994,0.0,NA,NA,87.10682767,97.73745334,113.5257828,0,0,0,0,1,0,0,0,0
134,335,Tot'ma,Vologodskaia oblast',Severno-Zapadny,0,1,1,7.0,59.97,42.76,3596.4009,1828.4176,2564.3172,4947,5434,6900,12197.91402,21278.1241,45828.816269999996,72.36116512,73.96740977,78.13281241,88.52966177,99.30989048,115.1901699,0,0,0,0,1,0,0,0,0
135,337,Ust'e,Vologodskaia oblast',Severno-Zapadny,0,0,1,7.0,59.63,39.74,3555.7369,1579.2676,2369.6962,0,NA,NA,14465.129809999999,25253.539080000002,53971.94747000001,0.0,NA,NA,91.76674728,102.7531245,118.7276037,0,0,0,0,1,0,0,0,0
136,339,Ustiuzhna,Vologodskaia oblast',Severno-Zapadny,0,1,1,26.0,58.84,36.44,3462.1456,1327.8736,2144.1296,5111,5179,7200,16351.9547,27705.92018,58563.5073,72.91708885,73.14298586,78.88701615,94.13079724,104.6406529,120.51356470000002,0,0,0,0,1,0,0,0,0
138,344,Chagoda,Vologodskaia oblast',Severno-Zapadny,0,0,1,26.0,59.15,35.33,3498.7225,1248.2089,2089.7695,0,NA,NA,16221.5272,26846.205410000002,56537.5688,0.0,NA,NA,93.97546776,103.9967517,119.74182169999999,0,0,0,0,1,0,0,0,0
139,345,Sazonovo,Vologodskaia oblast',Severno-Zapadny,0,0,0,26.0,59.08,35.24,3490.4464,1241.8576,2081.9792,0,NA,NA,16353.424869999999,27044.6815,56916.295710000006,0.0,NA,NA,94.13254177,104.1470387,119.8879801,0,0,0,0,1,0,0,0,0
140,347,Suda,Vologodskaia oblast',Severno-Zapadny,0,0,0,26.0,59.15,37.55,3498.7225,1410.0025,2221.0825,0,NA,NA,15867.3399,27330.606480000002,57555.88748,0.0,NA,NA,93.54793569,104.36180279999999,120.13281699999999,0,0,0,0,1,0,0,0,0
141,349,Sheksna,Vologodskaia oblast',Severno-Zapadny,0,0,1,26.0,59.21,38.21,3505.8241,1460.0041,2262.4141,0,NA,NA,15837.154190000001,27721.97262,58137.27681,0.0,NA,NA,93.51110457,104.65250329999999,120.3532379,0,0,0,0,1,0,0,0,0
143,352,Murmansk,Murmanskaia oblast',Severno-Zapadny,1,1,0,1.0,68.95,33.1,4754.1025,1095.61,2282.245,0,8777,119369,5782.342941,9804.65114,22345.994430000002,0.0,82.44440137,136.6555112,75.04001909,84.46735184,100.2882547,0,0,0,0,1,0,0,0,0
144,357,Apatity,Murmanskaia oblast',Severno-Zapadny,0,1,0,1.0,67.58,33.39,4567.0564,1114.8921,2256.4962,0,NA,4409,6362.422596,10882.21611,27047.2705,0.0,NA,70.41564742,76.70544532,86.39489063,104.1489925,0,0,0,0,1,0,0,0,0
145,362,Kandalaksha,Murmanskaia oblast',Severno-Zapadny,0,1,0,1.0,67.16,32.42,4510.4656,1051.0564,2177.3272,0,4185,22172,6560.202811,11093.60799,25111.53148,0.0,69.54329042,100.1317536,77.2425976,86.75291268,102.6388314,0,0,0,0,1,0,0,0,0
146,368,Kirovsk,Murmanskaia oblast',Severno-Zapadny,0,1,0,1.0,67.63,33.72,4573.8169,1137.0384,2280.4836,0,NA,31492,6344.184291,10850.3363,25118.24348,0.0,NA,107.2775747,76.65516974,86.34035996,102.64424659999999,0,0,0,0,1,0,0,0,0
147,370,Monchegorsk,Murmanskaia oblast',Severno-Zapadny,0,1,0,1.0,67.92,32.95,4613.1264,1085.7025,2237.964,0,NA,28450,6179.8719630000005,10576.50968,24586.38995,0.0,NA,105.1835554,76.19636335,85.86599759,102.21105490000001,0,0,0,0,1,0,0,0,0
148,372,Olenegorsk,Murmanskaia oblast',Severno-Zapadny,0,1,0,1.0,68.15,33.23,4644.4225,1104.2329,2264.6245,0,NA,NA,6078.0752090000005,10428.06443,25320.2548,0.0,NA,NA,75.90666908,85.60424024,102.80662,0,0,0,0,1,0,0,0,0
150,376,Severomorsk,Murmanskaia oblast',Severno-Zapadny,0,1,0,1.0,69.07,33.43,4770.6649,1117.5649,2309.0101,0,NA,NA,5694.629897,10180.02567,28307.11185,0.0,NA,NA,74.77543214,85.15935801,105.080302,0,0,0,0,1,0,0,0,0
151,381,Kovdor,Murmanskaia oblast',Severno-Zapadny,0,1,1,1.0,67.57,30.49,4565.7049,929.6401,2060.2093,0,NA,NA,6257.801284,10612.196259999999,23925.27589,0.0,NA,NA,76.4152938,85.9284358,101.6606527,0,0,0,0,1,0,0,0,0
153,384,Verkhnetulomskii,Murmanskaia oblast',Severno-Zapadny,0,0,0,1.0,68.61,31.83,4707.3321,1013.1489,2183.8563,0,NA,NA,5833.644513,10035.22526,23898.539409999998,0.0,NA,NA,75.19312966,84.89515544,101.6381066,0,0,0,0,1,0,0,0,0
154,385,Kil'dinstroi,Murmanskaia oblast',Severno-Zapadny,0,0,0,1.0,68.8,33.12,4733.44,1096.9344,2278.656,0,NA,NA,5854.153933,10438.97909,29817.56865,0.0,NA,NA,75.25400733,85.62359918,106.148781,0,0,0,0,1,0,0,0,0
155,386,Molochnyi,Murmanskaia oblast',Severno-Zapadny,0,0,0,1.0,68.86,33.01,4741.6996,1089.6601,2273.0686,0,NA,NA,5952.665293999999,10818.06142,35095.72746,0.0,NA,NA,75.54381229,86.28500769,109.53369550000001,0,0,0,0,1,0,0,0,0
156,387,Murmashi,Murmanskaia oblast',Severno-Zapadny,0,0,0,1.0,68.84,32.96,4738.9456,1086.3616,2268.9664,0,NA,NA,5861.189096,10557.12007,31731.03964,0.0,NA,NA,75.2748462,85.83199417,107.434275,0,0,0,0,1,0,0,0,0
157,388,Tumannyi,Murmanskaia oblast',Severno-Zapadny,0,0,0,1.0,68.87,35.69,4743.0769,1273.7761,2457.9703,0,NA,NA,5791.279829,9975.972520000001,23007.27365,0.0,NA,NA,75.06677761,84.78606204,100.8732118,0,0,0,0,1,0,0,0,0
158,389,Shongui,Murmanskaia oblast',Severno-Zapadny,0,0,0,1.0,68.74,33.2,4725.1876,1102.24,2282.1679999999997,0,NA,NA,5844.509114,10292.3805,27442.19573,0.0,NA,NA,75.22540236,85.36206168,104.4450703,0,0,0,0,1,0,0,0,0
159,391,Revda,Murmanskaia oblast',Severno-Zapadny,0,0,0,1.0,67.95,34.56,4617.2025,1194.3936,2348.3520000000003,0,NA,NA,6198.34586,10621.68451,24927.82589,0.0,NA,NA,76.24848307,85.94500518,102.4901109,0,0,0,0,1,0,0,0,0
160,392,Lovozero,Murmanskaia oblast',Severno-Zapadny,0,0,1,1.0,67.96,35.14,4618.5616,1234.8196,2388.1144,0,NA,NA,6200.231698,10627.89939,24564.22159,0.0,NA,NA,76.25379577,85.95585108,102.1928162,0,0,0,0,1,0,0,0,0
161,395,Zapoliarnyi,Murmanskaia oblast',Severno-Zapadny,0,1,0,1.0,69.43,30.83,4820.5249,950.4889,2140.5269,0,NA,NA,5467.806532,9371.205655,21498.73307,0.0,NA,NA,74.07412842,83.638287,99.5155738,0,0,0,0,1,0,0,0,0
162,396,Nikel',Murmanskaia oblast',Severno-Zapadny,0,0,1,1.0,69.4,30.23,4816.36,913.8529,2097.962,0,NA,NA,5457.967563,9333.367466,21223.62254,0.0,NA,NA,74.04312959,83.56430099,99.25878085,0,0,0,0,1,0,0,0,0
163,397,Pechenga,Murmanskaia oblast',Severno-Zapadny,0,0,0,1.0,69.61,31.37,4845.5521,984.0769,2183.6657,0,NA,NA,5417.6854,9301.182565000001,21395.8657,0.0,NA,NA,73.91569867,83.50115845,99.41990354,0,0,0,0,1,0,0,0,0
164,398,Prirechnyi,Murmanskaia oblast',Severno-Zapadny,0,0,0,1.0,69.02,30.31,4763.7604,918.6961,2091.9962,0,NA,NA,5606.651071,9582.464679,21908.880869999997,0.0,NA,NA,74.50639790000001,84.04654198,99.89297571,0,0,0,0,1,0,0,0,0
165,400,Umba,Murmanskaia oblast',Severno-Zapadny,0,0,1,1.0,66.7,34.34,4448.89,1179.2356,2290.478,0,NA,NA,6884.206704000001,11711.7939,26253.75894,0.0,NA,NA,78.09230713,87.76601242,103.542112,0,0,0,0,1,0,0,0,0
167,420,Zelenogorsk (Sestroretskii raisovet),Leningradskii gorsovet,Severno-Zapadny,0,1,0,37.0,60.21,29.71,3625.2441,882.6841,1788.8391,0,NA,NA,39420.36496,54005.47986,112676.5073,0.0,NA,NA,111.9795248,118.74113940000001,135.3098502,0,0,0,0,1,0,0,0,0
168,423,Lomonosov (Petrodvortsovyi raisovet),Leningradskii gorsovet,Severno-Zapadny,0,1,0,37.0,59.91,29.71,3589.2081,882.6841,1779.9261,5458,7061,20650,49683.465039999995,66924.81977,139625.042,74.04323187,78.54110508,98.71357601,116.93021350000001,123.46154720000001,140.3446761,0,0,0,0,1,0,0,0,0
169,443,Ushkovo (Sestroretskii raisovet),Leningradskii gorsovet,Severno-Zapadny,0,0,0,37.0,60.2,29.64,3624.04,878.5296,1784.328,0,NA,NA,37935.65074,52135.21264,108741.1435,0.0,NA,NA,111.16848370000001,117.9742648,134.48404250000002,0,0,0,0,1,0,0,0,0
170,446,Boksitogorsk,Leningradskaia oblast',Severno-Zapadny,0,1,0,26.0,59.47,33.85,3536.6809,1145.8225,2013.0595,0,NA,9221,17401.05032,27733.79312,57902.08991,0.0,NA,83.34300053,95.34127809,104.6612257,120.2643143,0,0,0,0,1,0,0,0,1
171,447,Volkhov,Leningradskaia oblast',Severno-Zapadny,0,1,0,37.0,59.92,32.33,3590.4064,1045.2289,1937.2136,0,6921,29413,21935.51581,32735.993739999998,68040.30614,0.0,78.18654423,105.8674727,99.91726369,108.0816081,123.82916909999999,0,0,0,0,1,0,0,0,1
173,453,Kingisepp,Leningradskaia oblast',Severno-Zapadny,0,1,0,37.0,59.38,28.61,3525.9844,818.5321,1698.8618,4584,4756,6578,20618.142509999998,30317.824060000003,62983.5391,71.07041768,71.69283670000002,77.29022656,98.68289912,106.491896,122.11639440000002,0,0,0,0,1,0,0,0,1
174,454,Kirishi,Leningradskaia oblast',Severno-Zapadny,0,1,0,37.0,59.45,32.03,3534.3025,1025.9209,1904.1835,0,NA,NA,22492.29802,33842.371530000004,70395.24306000001,0.0,NA,NA,100.41900240000001,108.77382140000002,124.5875868,0,0,0,0,1,0,0,0,1
175,455,Kirovsk,Leningradskaia oblast',Severno-Zapadny,0,1,0,37.0,59.87,31.0,3584.4169,961.0,1855.97,0,NA,NA,44459.20771,61574.7047,127098.3124,0.0,NA,NA,114.53981110000001,121.61692579999999,138.1263376,0,0,0,0,1,0,0,0,1
176,456,Lodeinoe Pole,Leningradskaia oblast',Severno-Zapadny,0,1,0,27.0,60.73,33.56,3688.1329,1126.2736,2038.0988,1432,7243,16715,15833.729669999999,24851.135009999998,52655.115639999996,52.8067797,78.99282467,94.55737787,93.50692217,102.42773259999998,118.1899183,0,0,0,0,1,0,0,0,1
177,457,Luga,Leningradskaia oblast',Severno-Zapadny,0,1,0,37.0,58.73,29.84,3449.2129,890.4256,1752.5032,5617,12279,28010,19762.48979,29762.6252,61141.346560000005,74.53823727,88.65438517,104.8640896,97.84258266,106.11078020000001,121.4611983,0,0,0,0,1,0,0,0,1
178,459,Podporozh'e,Leningradskaia oblast',Severno-Zapadny,0,1,0,27.0,60.91,34.17,3710.0281,1167.5889,2081.2947,0,NA,13335,14684.26616,23559.683419999998,49774.66276,0.0,NA,90.21480473,92.05504181,101.3503723,116.9698781,0,0,0,0,1,0,0,0,1
179,460,Priozersk,Leningradskaia oblast',Severno-Zapadny,0,1,0,37.0,61.04,30-Nov,3725.8816,906.6121,1837.9144,0,NA,NA,19206.56823,28450.10172,59292.260460000005,0.0,NA,NA,97.27891882,105.1836287,120.78524469999999,0,0,0,0,1,0,0,0,1
180,461,Slantsy,Leningradskaia oblast',Severno-Zapadny,0,1,0,37.0,59.11,28-Sep,3493.9921,789.0481,1660.3999,0,NA,7608,17417.44598,26169.88101,53941.83075,0.0,NA,79.86917547,95.35967057,103.4769985,118.7154403,0,0,0,0,1,0,0,0,1
181,463,Sosnovyi Bor,Leningradskaia oblast',Severno-Zapadny,0,1,0,37.0,59.89,29-Jan,3586.8121,846.81,1742.799,0,NA,NA,28996.697139999997,40854.78561,85060.34755,0.0,NA,NA,105.57433470000001,112.7372361,128.8478402,0,0,0,0,1,0,0,0,1
182,464,Tikhvin,Leningradskaia oblast',Severno-Zapadny,0,1,0,26.0,59.64,33.51,3556.9296,1122.9201,1998.5364,6589,10212,16199,17676.53472,27839.99552,58680.94908,77.31960776,85.21724639,93.94852616,95.64826928,104.7394423,120.55755409999999,0,0,0,0,1,0,0,0,1
183,465,Tosno,Leningradskaia oblast',Severno-Zapadny,0,1,0,37.0,59.54,30.88,3545.0116,953.5744,1838.5952,2400,4924,10170,34661.93485,49028.32814,102070.4027,60.57857609,72.28190381,85.1411735,109.2735169,116.64331640000002,133.0197325,0,0,0,0,1,0,0,0,1
184,467,Pikalevo,Leningradskaia oblast',Severno-Zapadny,0,1,0,26.0,59.51,34.17,3541.4401,1167.5889,2033.4567,0,NA,NA,16868.44226,27078.03344,57173.49539,0.0,NA,NA,94.735179,104.1721953,119.98673570000001,0,0,0,0,1,0,0,0,1
185,468,Efimovskii,Leningradskaia oblast',Severno-Zapadny,0,0,0,26.0,59.5,34.66,3540.25,1201.3156,2062.27,0,NA,NA,16295.190730000002,26456.18319,55727.3049,0.0,NA,NA,94.06333263,103.6984824,119.42611299999999,0,0,0,0,1,0,0,0,1
186,470,Volosovo,Leningradskaia oblast',Severno-Zapadny,0,0,1,26.0,59.45,29.47,3534.3025,868.4809,1751.9915,0,NA,NA,28155.963160000003,40051.255619999996,83200.12358,0.0,NA,NA,104.97056629999999,112.3158088,128.3463342,0,0,0,0,1,0,0,0,1
187,471,Kikerino,Leningradskaia oblast',Severno-Zapadny,0,0,0,26.0,59.47,29.61,3536.6809,876.7521,1760.9067,0,NA,NA,30155.895269999997,42619.62524,88574.40276,0.0,NA,NA,106.38139550000001,113.63709479999999,129.76850929999998,0,0,0,0,1,0,0,0,1
188,473,Novaia Ladoga,Leningradskaia oblast',Severno-Zapadny,0,1,0,37.0,60.12,32.28,3614.4144,1041.9984,1940.6736,3927,4288,6094,21664.70397,32625.79548,68648.30514,68.48606935,69.94939854,75.95227009999999,99.66906764,108.0115084,124.0272389,0,0,0,0,1,0,0,0,1
191,479,rp im. Morozova,Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,59.97,31.04,3596.4009,963.4816,1861.4688,0,4612,NA,43125.87429,59139.60061,123331.8912,0.0,71.1731298,NA,113.8889892,120.72858529999999,137.420155,0,0,0,0,1,0,0,0,1
192,485,Vysotsk,Leningradskaia oblast',Severno-Zapadny,0,1,0,37.0,60.62,28.56,3674.7844,815.6736,1731.3072,0,NA,NA,20892.5599,31229.90898,62547.86885,0.0,NA,NA,98.94576107,107.10452350000001,121.9630324,0,0,0,0,1,0,0,0,1
193,486,Kamennogorsk,Leningradskaia oblast',Severno-Zapadny,0,1,0,37.0,60.93,29.15,3712.4649,849.7225,1776.1095,0,NA,NA,19208.08468,28565.165119999998,58696.120729999995,0.0,NA,NA,97.28047623,105.2664355,120.563231,0,0,0,0,1,0,0,0,1
194,487,Primorsk,Leningradskaia oblast',Severno-Zapadny,0,1,0,37.0,60.39,28.59,3646.9521,817.3881,1726.5501,0,NA,NA,21319.730819999997,31207.70982,64199.42005,0.0,NA,NA,99.34882858,107.08980590000002,122.539353,0,0,0,0,1,0,0,0,1
195,488,Svetogorsk,Leningradskaia oblast',Severno-Zapadny,0,1,0,37.0,61.12,28.86,3735.6544,832.8996,1763.9232,0,NA,NA,16849.068890000002,25358.7936,52395.67342,0.0,NA,NA,94.71281036,102.83746409999999,118.0825457,0,0,0,0,1,0,0,0,1
196,489,Lesogorskii,Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,61.04,28.93,3725.8816,836.9449,1765.8872,0,NA,NA,17663.02045,26482.5819,54545.54419,0.0,NA,NA,95.63330992,103.7187955,118.9580966,0,0,0,0,1,0,0,0,1
197,490,Roshchino,Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,60.26,29-Jun,3631.2676,876.16,1783.6960000000001,0,NA,NA,34591.92832,47932.782719999996,99860.64456,0.0,NA,NA,109.23125290000002,116.15569070000001,132.5153446,0,0,0,0,1,0,0,0,1
198,491,Sovetskii,Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,60.54,28.67,3665.0916,821.9689,1735.6818,0,NA,NA,21507.310569999998,31813.071969999997,64406.302039999995,0.0,NA,NA,99.52353256,107.4878047,122.610593,0,0,0,0,1,0,0,0,1
201,497,Siverskii,Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,59.36,30-Aug,3523.6096,904.8064,1785.5488,0,NA,NA,30319.98955,43258.461610000006,89430.97841,0.0,NA,NA,106.49337009999999,113.95451770000001,129.9878726,0,0,0,0,1,0,0,0,1
202,500,Ivangorod,Leningradskaia oblast',Severno-Zapadny,0,1,0,37.0,59.38,28.23,3525.9844,796.9329,1676.2974,0,NA,NA,18961.06733,28074.74043,58202.6724,0.0,NA,NA,97.02531846,104.9113778,120.3779058,0,0,0,0,1,0,0,0,1
203,502,Budogoshch',Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,59.29,32.44,3515.3041,1052.3536,1923.3676,0,NA,NA,20248.6458,31157.51528,64773.71662000001,0.0,NA,NA,98.32394629,107.0564928,122.73660090000001,0,0,0,0,1,0,0,0,1
204,505,Petrokrepost',Leningradskaia oblast',Severno-Zapadny,0,1,0,37.0,60.06,31.35,3607.2036,982.8225,1882.881,5284,6317,6759,32286.504010000004,45764.811480000004,95344.95827999999,73.48670468,76.57999559,77.76823912,107.7943251,115.1601723,131.452112,0,0,0,0,1,0,0,0,1
206,507,Naziia,Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,59.84,31.6,3580.8256,998.56,1890.944,0,NA,NA,28496.40813,41150.89967,85645.05274,0.0,NA,NA,105.21699,112.8906477,129.0034085,0,0,0,0,1,0,0,0,1
207,510,Siniavino,Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,59.91,31.09,3589.2081,966.5881,1862.6019,0,NA,NA,40998.49305,57237.893370000005,117909.27900000001,0.0,NA,NA,112.81181380000001,120.011399,136.367995,0,0,0,0,1,0,0,0,1
208,512,Svir'stroi,Leningradskaia oblast',Severno-Zapadny,0,0,0,27.0,60.8,33.72,3696.64,1137.0384,2050.176,0,NA,NA,15547.4623,24948.39992,53178.904089999996,0.0,NA,NA,93.15439999,102.5068158,118.4052372,0,0,0,0,1,0,0,0,1
209,514,Bol'shaia Izhora,Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,59.93,29.56,3591.6049,873.7936,1771.5308,0,NA,NA,42210.23199,57545.07585,120605.1666,0.0,NA,NA,113.43140220000001,120.1286988,136.8964913,0,0,0,0,1,0,0,0,1
210,515,Lebiazh'e,Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,59.96,29.42,3595.2016,865.5364,1764.0232,0,NA,NA,36645.52081,50518.039769999996,105515.7052,0.0,NA,NA,110.44005800000001,117.29075790000002,133.7865845,0,0,0,0,1,0,0,0,1
212,520,Vazhiny,Leningradskaia oblast',Severno-Zapadny,0,0,0,27.0,60.97,34.02,3717.3409,1157.3604,2074.1994,0,NA,NA,14710.14834,23551.80398,51041.42117,0.0,NA,NA,92.08883738,101.3436373,117.5141152,0,0,0,0,1,0,0,0,1
214,522,Nikol'skii,Leningradskaia oblast',Severno-Zapadny,0,0,0,27.0,60.92,34.06,3711.2464,1160.0836,2074.9352,0,NA,NA,14781.047190000001,23677.05549,52224.494269999996,0.0,NA,NA,92.18114125,101.4504565,118.01143689999999,0,0,0,0,1,0,0,0,1
215,524,Kuznechnoe,Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,61.12,29.87,3735.6544,892.2169,1825.6544,0,NA,NA,18218.69981,27151.664160000004,56533.42055,0.0,NA,NA,96.24009874,104.2276343,119.7402159,0,0,0,0,1,0,0,0,1
216,528,Liuban',Leningradskaia oblast',Severno-Zapadny,0,1,0,37.0,59.34,31.25,3521.2356,976.5625,1854.375,1000,4284,5692,26117.12621,38228.48031,79324.13193999999,47.71708299,69.93378844,74.76744353,103.435949,111.330693,127.26767720000001,0,0,0,0,1,0,0,0,1
217,530,Nikol'skoe,Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,59.69,30-Aug,3562.8961,948.64,1838.4520000000002,0,NA,NA,44771.384000000005,61971.670139999995,129387.6517,0.0,NA,NA,114.68963049999999,121.7587034,138.5462764,0,0,0,0,1,0,0,0,1
218,531,Riabovo,Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,59.4,31.14,3528.36,969.6996,1849.7160000000001,0,NA,NA,28072.008980000002,40994.855169999995,84794.73695,0.0,NA,NA,104.9093847,112.8099288,128.77684879999998,0,0,0,0,1,0,0,0,1
219,532,Ul'ianovka,Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,59.63,30.78,3555.7369,947.4084,1835.4114,0,3694,11609,41359.62974,57193.111339999996,118847.5485,0.0,67.47743788,87.60091298,112.9981874,119.99425090000001,136.5531737,0,0,0,0,1,0,0,0,1
223,544,Batetskii,Novgorodskaia oblast',Severno-Zapadny,0,0,1,26.0,58.65,30.31,3439.8225,918.6961,1777.6815,0,NA,NA,19994.073790000002,30381.243260000003,62423.93546,0.0,NA,NA,98.07319591,106.53502809999999,121.91922859999998,0,0,0,0,1,0,0,0,0
224,548,Valdai,Novgorodskaia oblast',Severno-Zapadny,0,1,1,26.0,57.98,33.25,3361.6804,1105.5625,1927.835,2907,5796,NA,17727.35701,28986.852560000003,59926.808939999995,63.59866158,75.08089585,NA,95.70443429,105.5673568,121.0193442,0,0,0,0,1,0,0,0,0
225,550,Volot,Novgorodskaia oblast',Severno-Zapadny,0,0,1,26.0,57.93,30.71,3355.8849,943.1041,1779.0303,0,NA,NA,17402.7942,27310.21436,55717.691660000004,0.0,NA,NA,95.34323509999999,104.3465532,119.4223424,0,0,0,0,1,0,0,0,0
228,558,Liubytino,Novgorodskaia oblast',Severno-Zapadny,0,0,1,26.0,58.82,33.4,3459.7924,1115.56,1964.588,0,NA,NA,17859.85615,28710.944030000002,59618.05672000001,0.0,NA,NA,95.85018556,105.3709159,120.90572140000002,0,0,0,0,1,0,0,0,0
229,559,Zarubino,Novgorodskaia oblast',Severno-Zapadny,0,0,0,26.0,58.73,33.45,3449.2129,1118.9025,1964.5185,0,NA,NA,17816.45881,28790.650680000002,59684.31567,0.0,NA,NA,95.80255499,105.4278397,120.93015009999999,0,0,0,0,1,0,0,0,0
230,561,Nebolchi,Novgorodskaia oblast',Severno-Zapadny,0,0,0,26.0,59.12,33.35,3495.1744,1112.2225,1971.652,0,NA,NA,18034.85743,28645.4917,59761.42739,0.0,NA,NA,96.04120909,105.32406529999999,120.9585491,0,0,0,0,1,0,0,0,0
231,563,Malaia Vishera,Novgorodskaia oblast',Severno-Zapadny,0,1,1,26.0,58.82,32.22,3459.7924,1038.1284,1895.1804,4721,9685,17620,19280.61229,30091.917739999997,61896.895070000006,71.56780863,84.24180723,95.58562074,97.35483401,106.33758940000001,121.7320605,0,0,0,0,1,0,0,0,0
233,566,Marevo,Novgorodskaia oblast',Severno-Zapadny,0,0,1,26.0,57.31,32.08,3284.4361,1029.1264,1838.5048,0,NA,NA,16845.15567,27365.1239,56190.84093,0.0,NA,NA,94.70828932,104.3875923,119.60723020000002,0,0,0,0,1,0,0,0,0
