"Country or Area","Year","Area","Sex","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Bosnia and Herzegovina","1981","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2010","4124256",""
"Bosnia and Herzegovina","1971","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2010","3746111",""
"Bulgaria","2017","Total","Both Sexes","Estimate - de jure","Final figure, complete","2017","7101859",""
"Bulgaria","2017","Total","Both Sexes","Estimate - de jure","Final figure, complete","2017","7075947",""
"Bulgaria","2016","Total","Both Sexes","Estimate - de jure","Final figure, complete","2016","7153784",""
"Bulgaria","2016","Total","Both Sexes","Estimate - de jure","Final figure, complete","2017","7127822","1"
"Bulgaria","2015","Total","Both Sexes","Estimate - de jure","Final figure, complete","2015","7202198",""
"Bulgaria","2015","Total","Both Sexes","Estimate - de jure","Final figure, complete","2016","7177991",""
"Bulgaria","2014","Total","Both Sexes","Estimate - de jure","Final figure, complete","2015","7245677",""
"Bulgaria","2014","Total","Both Sexes","Estimate - de jure","Final figure, complete","2015","7223937",""
"Bulgaria","2013","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","7282041",""
"Bulgaria","2013","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","7263859",""
"Bulgaria","2012","Total","Both Sexes","Estimate - de jure","Final figure, complete","2012","7327224",""
"Bulgaria","2012","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","7305888",""
"Bulgaria","2011","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2012","7364570",""
"Bulgaria","2011","Total","Both Sexes","Estimate - de jure","Final figure, complete","2012","7348328",""
"Bulgaria","2010","Total","Both Sexes","Estimate - de jure","Final figure, complete","2011","7534289",""
"Bulgaria","2009","Total","Both Sexes","Estimate - de jure","Final figure, complete","2010","7585131",""
"Bulgaria","2008","Total","Both Sexes","Estimate - de jure","Final figure, complete","2009","7623395",""
"Bulgaria","2007","Total","Both Sexes","Estimate - de jure","Final figure, complete","2008","7659764",""
"Bulgaria","2006","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7699020",""
"Bulgaria","2005","Total","Both Sexes","Estimate - de jure","Final figure, complete","2006","7739900",""
"Bulgaria","2004","Total","Both Sexes","Estimate - de jure","Final figure, complete","2006","7781161",""
"Bulgaria","2003","Total","Both Sexes","Estimate - de jure","Final figure, complete","2004","7823557",""
"Bulgaria","2002","Total","Both Sexes","Estimate - de jure","Final figure, complete","2004","7868900",""
"Bulgaria","2001","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2001","7928901",""
"Bulgaria","2001","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7913301",""
"Bulgaria","2000","Total","Both Sexes","Estimate - de jure","Final figure, complete","2002","8170172",""
"Bulgaria","1999","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","8210624",""
"Bulgaria","1998","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","8256786",""
"Bulgaria","1997","Total","Both Sexes","Estimate - de jure","Final figure, complete","2002","8312068",""
"Bulgaria","1996","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","8362826",""
"Bulgaria","1996","Total","Both Sexes","Estimate - de jure","Final figure, complete","1997","8340936",""
"Bulgaria","1995","Total","Both Sexes","Estimate - de jure","Final figure, complete","1996","8406067",""
"Bulgaria","1995","Total","Both Sexes","Estimate - de jure","Final figure, complete","1996","8384715",""
"Bulgaria","1994","Total","Both Sexes","Estimate - de jure","Final figure, complete","1995","8443591",""
"Bulgaria","1994","Total","Both Sexes","Estimate - de jure","Final figure, complete","1995","8427418",""
"Bulgaria","1993","Total","Both Sexes","Estimate - de jure","Final figure, complete","1994","8472313",""
"Bulgaria","1993","Total","Both Sexes","Estimate - de jure","Final figure, complete","1994","8459763",""
"Bulgaria","1992","Total","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","1995","8472724",""
"Bulgaria","1992","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","8540185",""
"Bulgaria","1991","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","8656915",""
"Bulgaria","1990","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","8718312",""
"Bulgaria","1989","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","8989476",""
"Bulgaria","1989","Total","Both Sexes","Estimate - de jure","Final figure, complete","1990","8992316",""
"Bulgaria","1988","Total","Both Sexes","Estimate - de jure","Final figure, complete","1989","8981446",""
"Bulgaria","1987","Total","Both Sexes","Estimate - de jure","Final figure, complete","2002","8971359",""
"Bulgaria","1986","Total","Both Sexes","Estimate - de jure","Final figure, complete","2002","8958171",""
"Bulgaria","1985","Total","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","1986","8948388",""
"Bulgaria","1985","Total","Both Sexes","Estimate - de jure","Final figure, complete","2002","8960547",""
"Bulgaria","1984","Total","Both Sexes","Estimate - de jure","Final figure, complete","1984","8960679",""
"Bulgaria","1983","Total","Both Sexes","Estimate - de jure","Final figure, complete","1983","8939738",""
"Bulgaria","1982","Total","Both Sexes","Estimate - de jure","Final figure, complete","1982","8917457",""
"Bulgaria","1981","Total","Both Sexes","Estimate - de jure","Final figure, complete","1979","8891117",""
"Bulgaria","1980","Total","Both Sexes","Estimate - de jure","Final figure, complete","1979","8861535",""
"Bulgaria","1979","Total","Both Sexes","Estimate - de jure","Final figure, complete","1979","8825940",""
"Bulgaria","1979","Total","Both Sexes","Estimate - de jure","Final figure, complete","1981","8846417",""
"Bulgaria","1978","Total","Both Sexes","Estimate - de jure","Final figure, complete","1979","8814032",""
"Bulgaria","1977","Total","Both Sexes","Estimate - de jure","Final figure, complete","1979","8804183",""
"Bulgaria","1976","Total","Both Sexes","Estimate - de jure","Final figure, complete","2004","8758599",""
"Bulgaria","1975","Total","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","1978","8729666",""
"Bulgaria","1975","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","1978","8727771",""
"Bulgaria","1975","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","8720742",""
"Bulgaria","1974","Total","Both Sexes","Estimate - de jure","Final figure, complete","1976","8678745",""
"Bulgaria","1973","Total","Both Sexes","Estimate - de jure","Final figure, complete","2002","8620967",""
"Bulgaria","1972","Total","Both Sexes","Estimate - de jure","Final figure, complete","1976","8576200",""
"Bulgaria","1971","Total","Both Sexes","Estimate - de jure","Final figure, complete","1976","8536395",""
"Bulgaria","1970","Total","Both Sexes","Estimate - de jure","Final figure, complete","2002","8489574",""
"Bulgaria","1969","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","8434172",""
"Bulgaria","1968","Total","Both Sexes","Estimate - de jure","Final figure, complete","2002","8369603",""
"Bulgaria","1967","Total","Both Sexes","Estimate - de jure","Final figure, complete","2002","8310226",""
"Bulgaria","1966","Total","Both Sexes","Estimate - de jure","Final figure, complete","2002","8258057",""
"Bulgaria","1965","Total","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","1968","8227866",""
"Bulgaria","1965","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","8204168",""
"Bulgaria","1964","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","8144300",""
"Bulgaria","1963","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","8078150",""
"Bulgaria","1962","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","8012950",""
"Bulgaria","1961","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7943100",""
"Bulgaria","1960","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7867350",""
"Bulgaria","1959","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7797800",""
"Bulgaria","1958","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7727600",""
"Bulgaria","1957","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7651300",""
"Bulgaria","1956","Total","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","1965","7613709",""
"Bulgaria","1956","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7575800",""
"Bulgaria","1955","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7499400",""
"Bulgaria","1954","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7423300",""
"Bulgaria","1953","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7346100",""
"Bulgaria","1953","Total","Both Sexes","Estimate - de jure","Final figure, complete","1960","7426540",""
"Bulgaria","1952","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7274900",""
"Bulgaria","1951","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7258200",""
"Bulgaria","1950","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","7250500",""
"Bulgaria","1949","Total","Both Sexes","Estimate - de jure","Final figure, complete","1966","7195000",""
"Bulgaria","1948","Total","Both Sexes","Estimate - de jure","Final figure, complete","1966","7130000",""
"Croatia","2017","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","4154213",""
"Croatia","2017","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","4129853",""
"Croatia","2016","Total","Both Sexes","Estimate - de jure","Final figure, complete","2017","4190669",""
"Croatia","2016","Total","Both Sexes","Estimate - de jure","Final figure, complete","2017","4174349",""
"Croatia","2015","Total","Both Sexes","Estimate - de jure","Final figure, complete","2016","4225316",""
"Croatia","2015","Total","Both Sexes","Estimate - de jure","Final figure, complete","2016","4203604",""
"Croatia","2014","Total","Both Sexes","Estimate - de jure","Final figure, complete","2015","4246809",""
"Croatia","2014","Total","Both Sexes","Estimate - de jure","Final figure, complete","2015","4238389",""
"Croatia","2013","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","4262140",""
"Croatia","2013","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","4255689",""
"Croatia","2012","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","4267558",""
"Croatia","2011","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2014","4284889",""
"Croatia","2011","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","4280622",""
"Croatia","2010","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","4295427",""
"Croatia","2009","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","4305181",""
"Croatia","2008","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","4309705",""
"Croatia","2007","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","4310217",""
"Croatia","2006","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","4311159",""
"Croatia","2005","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","4310145",""
"Croatia","2004","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","4304600",""
