,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1897,pop1926,pop1939,pop1959,pop1970,pop1979,pop1989,pop2002,pop2010,mp1897,mp1926,mp1939,mp1959,mp1970,mp1979,mp1989,mp2002,mp2010,spop1897,spop1926,spop1939,spop1959,spop1970,spop1979,spop1989,spop2002,spop2010,smp1897,smp1926,smp1939,smp1959,smp1970,smp1979,smp1989,smp2002,smp2010,log_pop1897,log_pop1926,log_pop1939,log_pop1959,log_pop1970,log_pop1979,log_pop1989,log_pop2002,log_pop2010,lag_log_pop1897,lag_log_pop1926,lag_log_pop1939,lag_log_pop1959,lag_log_pop1970,lag_log_pop1979,lag_log_pop1989,lag_log_pop2002,lag_log_pop2010,log_mp1897,log_mp1926,log_mp1939,log_mp1959,log_mp1970,log_mp1979,log_mp1989,log_mp2002,log_mp2010
1845,4285,Shatrovo,Kurganskaia oblast',Uralskii,,,1,28.0,56.52,64.64,"3194,5104","4178,3296","3653,4528",,,,,,,7308,6441,,7708.171745,13966.02879,32610.84114,56412.62988,73033.75073,85987.88786,113388.6286,110763.3437,102277.9829,,,,,,,79.15171426,76.92060177,,80.10314996,91.09524961,108.0019791,119.69341,125.4103655,129.0941743,135.4564604,134.9117366,133.0666,,,,,,,8.896724917,8.770439087,,,,,,,,8.010691539,7.952615112,,6179.278308,11454.10678,26734.75899,45850.78879,59264.64603,69847.1776,92708.59064,90735.06575,83043.67932
1846,4288,Shumikha,Kurganskaia oblast',Uralskii,,1,1,28.0,55.23,63.29,"3050,3529","4005,6241","3495,5067",,3946,13083,19421,20600,21300,21984,19083,17821,7896.206374,14389.00604,34668.60505,61316.17102,78309.79961,91484.75433,118791.8349,115773.0839,106538.1783,,68.5659795,89.85274828,97.49805291,98.66540989,99.33037181,99.96140762,97.1516403,95.80754403,80.53514777,91.66568333,109.2775398,121.5241419,126.9774702,130.5061222,136.5422153,135.9413141,134.0097651,,8.280457687,9.479068957,9.874110234,9.933046355,9.966462352,9.998070195,9.856553165,9.788132816,,,,,,,8.896724917,8.770439087,,7708.171745,13966.02879,32610.84114,56412.62988,73033.75073,85987.88786,113388.6286,110763.3437,102277.9829
1847,4290,Shchuch'e,Kurganskaia oblast',Uralskii,,1,1,28.0,55.21,62.75,"3048,1441","3937,5625","3464,4275",,,7600,10300,10800,10400,11094,10602,10971,8218.343469,15147.42991,37000.99706,66462.99705,84280.34265,98132.51963,126391.4828,122979.0646,113294.9549,,,79.85037183,85.37573675,86.25396754,85.55438027,86.75357093,85.91061528,86.54600821,81.25443047,92.6519088,110.6430526,123.3077135,128.6387848,132.1137391,137.9952835,137.3529951,135.4372231,,,8.935903526,9.239899174,9.287301413,9.249561085,9.314159701,9.268797942,9.303010707,,8.280457687,9.479068957,9.874110234,9.933046355,9.966462352,9.998070195,9.856553165,9.788132816,7896.206374,14389.00604,34668.60505,61316.17102,78309.79961,91484.75433,118791.8349,115773.0839,106538.1783
1848,4292,Iurgamysh,Kurganskaia oblast',Uralskii,,,1,28.0,55.37,64.47,"3065,8369","4156,3809","3569,7039",,,,,,,9078,8070,7617,7452.344322,13710.47281,32292.84659,56623.8073,73412.15746,86340.95044,112724.1746,110013.5399,101240.7156,,,,,,,83.05787234,80.92637444,79.89030859,79.50011923,90.74306151,107.7984039,119.7751809,125.5261391,129.1873035,135.3196902,134.7539923,132.8315324,,,,,,,9.113609183,8.995908761,8.93813787,,,8.935903526,9.239899174,9.287301413,9.249561085,9.314159701,9.268797942,9.303010707,8218.343469,15147.42991,37000.99706,66462.99705,84280.34265,98132.51963,126391.4828,122979.0646,113294.9549
1849,4295,Orenburg,Orenburgskaia oblast',Privolzhskii,1,1,,28.0,51.77,55.1,"2680,1329","3036,01","2852,527",72425,123283,171726,267317,344000,458700,550205,551345,563791,8800.008136,15582.68185,33494.2904,55238.62382,72615.05314,85956.88914,113759.9353,113084.7957,102062.8332,125.2229668,137.4108591,145.29061,156.154777,162.5216244,169.9412506,174.7167457,174.7714678,175.3621879,82.49195021,93.19808329,108.5582755,119.2336828,125.2816265,129.0859809,135.5325707,135.3940111,133.0180218,11.19030682,11.7222378,12.05365546,12.4961905,12.74839694,13.03615168,13.21804622,13.22011603,13.24243889,,,,,,,9.113609183,8.995908761,8.93813787,7452.344322,13710.47281,32292.84659,56623.8073,73412.15746,86340.95044,112724.1746,110013.5399,101240.7156
1850,4301,Abdulino,Orenburgskaia oblast',Privolzhskii,,1,,36.0,53.68,53.65,"2881,5424","2878,3225","2879,932",,13636,24282,29976,26000,23100,22639,21537,20183,10865.11182,19224.29295,40936.31913,68565.44502,90607.82678,108435.6558,142969.223,142600.3307,129545.3992,,90.639323,101.9593167,106.2580047,103.3445432,100.9540225,100.5493396,99.55105831,98.25955837,86.36565135,97.29711536,112.7795774,124.0003395,130.2861504,134.4188011,140.906032,140.8447031,138.5749614,,9.520468633,10.09749061,10.30815234,10.16585182,10.0475879,10.02742936,9.977527665,9.912595945,11.19030682,11.7222378,12.05365546,12.4961905,12.74839694,13.03615168,13.21804622,13.22011603,13.24243889,8800.008136,15582.68185,33494.2904,55238.62382,72615.05314,85956.88914,113759.9353,113084.7957,102062.8332
1851,4302,Buguruslan,Orenburgskaia oblast',Privolzhskii,,1,,36.0,53.65,52.43,"2878,3225","2748,9049","2812,8695",12109,17646,20872,42476,49400,54400,54097,53893,50222,11331.98026,20220.93318,43054.84945,71850.88287,95037.12431,113575.5966,149041.0715,148596.7752,135184.8945,88.39204293,95.61445483,98.92617487,113.5651374,116.8065026,118.8998206,118.7780436,118.6957056,117.1634887,87.14939665,98.29678762,113.8538115,125.0449108,131.3779684,135.4948135,141.8952007,141.8240836,139.5800169,9.401704257,9.778264408,9.946163827,10.65669449,10.8077057,10.90411943,10.89853401,10.89475588,10.82420846,,9.520468633,10.09749061,10.30815234,10.16585182,10.0475879,10.02742936,9.977527665,9.912595945,10865.11182,19224.29295,40936.31913,68565.44502,90607.82678,108435.6558,142969.223,142600.3307,129545.3992
1852,4303,Buzuluk,Orenburgskaia oblast',Privolzhskii,,1,,36.0,52.78,52.25,"2785,7284","2730,0625","2757,755",14362,24536,42430,54851,67100,76000,83994,87286,82655,11009.34137,19567.80577,41079.82322,67598.88337,89448.99543,106709.7143,139927.1169,139246.111,126184.1952,91.6297143,102.1695758,113.5420445,119.0799434,123.5196473,126.3036264,128.5615969,129.4348858,128.1974346,86.6109312,97.64682751,112.8539157,123.6843534,129.992466,134.0470153,140.3958855,140.280294,137.9567229,9.572341109,10.10789671,10.65561094,10.9123757,11.11393932,11.23848862,11.33850065,11.37694536,11.3224306,9.401704257,9.778264408,9.946163827,10.65669449,10.8077057,10.90411943,10.89853401,10.89475588,10.82420846,11331.98026,20220.93318,43054.84945,71850.88287,95037.12431,113575.5966,149041.0715,148596.7752,135184.8945
1853,4304,Gai,Orenburgskaia oblast',Privolzhskii,,1,,28.0,51.47,58.44,"2649,1609","3415,2336","3007,9068",,,,1900,28300,35700,41668,42321,38926,8158.21775,14355.15359,32498.90721,57289.90096,74835.84597,87700.61288,113519.8102,111914.3501,102040.2661,,,,56.99659855,105.0751506,109.8913175,113.1561664,113.4872335,111.7125902,81.12210418,91.62058602,107.9305261,120.0312987,125.9569023,129.5427345,135.4833759,135.1519974,133.0129211,,,,7.549609165,10.25061708,10.48290597,10.63748873,10.6530387,10.56941769,9.572341109,10.10789671,10.65561094,10.9123757,11.11393932,11.23848862,11.33850065,11.37694536,11.3224306,11009.34137,19567.80577,41079.82322,67598.88337,89448.99543,106709.7143,139927.1169,139246.111,126184.1952
1854,4305,Kuvandyk,Orenburgskaia oblast',Privolzhskii,,1,,28.0,51.48,57.4,"2650,1904","3294,76","2954,952",,11179,17863,19359,22900,25100,28339,28679,26176,8318.948171,14696.43572,32996.37339,55931.82188,72974.23051,85747.70676,111703.7153,110376.2622,100572.1323,,86.89581163,95.85363204,97.43491766,100.7793564,102.6295249,105.1033856,105.3480625,103.4817549,81.47393109,92.07093882,108.2463983,119.5061919,125.3921056,129.0306209,135.1081989,134.8304244,132.6788482,,9.321792297,9.790486813,9.870912707,10.03889219,10.13062313,10.25199423,10.26392043,10.17259824,,,,7.549609165,10.25061708,10.48290597,10.63748873,10.6530387,10.56941769,8158.21775,14355.15359,32498.90721,57289.90096,74835.84597,87700.61288,113519.8102,111914.3501,102040.2661
1855,4307,Mednogorsk,Orenburgskaia oblast',Privolzhskii,,1,,28.0,51.4,57.58,"2641,96","3315,4564","2959,612",,,19600,36303,38000,34900,37248,31369,29118,8216.16232,15218.46784,32606.86921,54696.72636,71914.79548,84929.72511,110677.3339,109695.3262,99997.04357,,,97.67931933,110.242769,111.2042261,109.416665,110.783067,107.196524,105.6601398,81.2496452,92.74200318,107.9994474,119.0184806,125.0647965,128.8129532,134.8936914,134.6867492,132.546772,,,9.883284845,10.49965566,10.54534144,10.46024211,10.52535353,10.35357542,10.27911182,,9.321792297,9.790486813,9.870912707,10.03889219,10.13062313,10.25199423,10.26392043,10.17259824,8318.948171,14696.43572,32996.37339,55931.82188,72974.23051,85747.70676,111703.7153,110376.2622,100572.1323
1856,4310,Novotroitsk,Orenburgskaia oblast',Privolzhskii,,1,,28.0,51.21,58.3,"2622,4641","3398,89","2985,543",,,2567,54484,83400,94600,109195,109527,105378,8252.569041,14367.25361,32827.18874,56857.26421,74683.25171,87507.93999,112728.429,110916.8494,101328.5104,,,61.63024318,118.9334715,128.4007073,131.272307,134.5806616,134.6511073,133.7563761,81.32937109,91.63671626,108.1394584,119.8652569,125.911091,129.4926746,135.3205683,134.9439108,132.8515136,,,7.850493181,10.90566236,11.33140359,11.45741276,11.60089055,11.60392637,11.56530916,,,9.883284845,10.49965566,10.54534144,10.46024211,10.52535353,10.35357542,10.27911182,8216.16232,15218.46784,32606.86921,54696.72636,71914.79548,84929.72511,110677.3339,109695.3262,99997.04357
1857,4314,Orsk,Orenburgskaia oblast',Privolzhskii,,1,,28.0,51.22,58.62,"2623,4884","3436,3044","3002,5164",14016,13581,66345,176214,225000,246600,270711,250963,239752,7509.792049,13527.70487,29495.50096,50690.58056,67460.64626,79681.69623,104370.8102,103441.6719,94115.76292,91.16344111,90.56238353,123.2682526,145.9132197,151.8774189,154.1452081,156.4702553,154.5810008,153.4466961,79.6371166,90.48756254,105.9251203,117.3646222,123.6388256,127.3691728,133.5343254,133.3277398,131.1547361,9.547954813,9.516427036,11.10262368,12.07945444,12.32385568,12.41552287,12.50880711,12.4330608,12.38736033,,,7.850493181,10.90566236,11.33140359,11.45741276,11.60089055,11.60392637,11.56530916,8252.569041,14367.25361,32827.18874,56857.26421,74683.25171,87507.93999,112728.429,110916.8494,101328.5104
1858,4318,Sorochinsk,Orenburgskaia oblast',Privolzhskii,,1,,28.0,52.42,53.15,"2747,8564","2824,9225","2786,123",,11179,17863,19359,23200,24700,26721,30136,29260,10530.60704,18546.33612,38834.61975,63549.81244,83800.80111,99924.6049,131398.9611,130824.2015,118560.016,,86.89581163,95.85363204,97.43491766,101.0408455,102.3042941,103.9014292,106.367782,105.7601762,85.78540816,96.59012522,111.6629132,122.3142949,128.5093816,132.5300864,138.9096423,138.8063278,136.4965682,,9.321792297,9.790486813,9.870912707,10.05190756,10.11455852,10.19320505,10.31347575,10.28397667,9.547954813,9.516427036,11.10262368,12.07945444,12.32385568,12.41552287,12.50880711,12.4330608,12.38736033,7509.792049,13527.70487,29495.50096,50690.58056,67460.64626,79681.69623,104370.8102,103441.6719,94115.76292
1859,4319,Iasnyi,Orenburgskaia oblast',Privolzhskii,,1,,28.0,51.03,59.85,"2604,0609","3582,0225","3054,1455",,,,,15900,22900,26587,18545,17365,7178.873676,12767.56008,28348.74104,47798.79551,62381.12546,73472.15272,96371.51948,95199.4308,86611.89777,,,,,93.58771527,100.7793564,103.7989639,96.58870911,95.30078245,78.83482579,89.39064987,105.1104324,116.0953608,121.9040792,125.5444447,131.6977955,131.4170881,129.2585375,,,,,9.674074388,10.03889219,10.18817765,9.82795549,9.762211965,,9.321792297,9.790486813,9.870912707,10.05190756,10.11455852,10.19320505,10.31347575,10.28397667,10530.60704,18546.33612,38834.61975,63549.81244,83800.80111,99924.6049,131398.9611,130824.2015,118560.016
1860,4322,Adamovka,Orenburgskaia oblast',Privolzhskii,,,1,28.0,51.52,59.95,"2654,3104","3594,0025","3088,624",,,,,,,7717,8038,,7342.547712,13091.1542,29160.19699,49323.39443,64575.49776,76100.81959,99573.89535,98170.28958,89474.51371,,,,,,,80.12364069,80.85490539,,79.23565474,89.86456096,105.6899127,116.7729595,122.6687011,126.3334258,132.4491471,132.1225854,129.9989704,,,,,,,8.951180966,8.991935575,,,,,,9.674074388,10.03889219,10.18817765,9.82795549,9.762211965,7178.873676,12767.56008,28348.74104,47798.79551,62381.12546,73472.15272,96371.51948,95199.4308,86611.89777
1861,4326,Akbulak,Orenburgskaia oblast',Privolzhskii,,,1,28.0,51.0,55.62,2601,"3093,5844","2836,62",,,,,,,13152,14801,,9071.444178,15913.6677,33179.69944,54178.79707,71012.86788,84445.7282,110362.6726,109714.0496,100486.9522,,,,,,,89.95249881,92.20704648,,83.04470503,93.60434061,108.3617189,118.8109791,124.7826702,128.6832581,134.827565,134.6907106,132.6593291,,,,,,,9.484329117,9.602450025,,,,,,,,8.951180966,8.991935575,,7342.547712,13091.1542,29160.19699,49323.39443,64575.49776,76100.81959,99573.89535,98170.28958,89474.51371
1862,4328,Aleksandrovka,Orenburgskaia oblast',Privolzhskii,,,1,28.0,52.68,54.43,"2775,1824","2962,6249","2867,3724",,,,,,,3976,4152,,10191.44614,18161.3346,38206.73358,63450.91849,83574.08899,99692.06134,130947.2966,130387.2623,118598.176,,,,,,,68.69146727,69.41131659,,85.18005295,96.17823246,111.3186854,122.2798494,128.4479686,132.4764474,138.8284893,138.7275085,136.5040878,,,,,,,8.288031568,8.331345425,,,,,,,,9.484329117,9.602450025,,9071.444178,15913.6677,33179.69944,54178.79707,71012.86788,84445.7282,110362.6726,109714.0496,100486.9522
1863,4331,Asekeevo,Orenburgskaia oblast',Privolzhskii,,,1,28.0,53.57,52.82,"2869,7449","2789,9524","2829,5674",,,,,,,5079,5296,,11510.67577,20464.7061,42885.80649,71449.16283,94141.63744,112359.3361,146842.1672,146370.6562,133312.042,,,,,,,72.80986482,73.52560181,,87.44176602,98.53454913,113.7698746,124.9195498,131.1610323,135.2442788,141.5413119,141.4647959,139.2505692,,,,,,,8.532869671,8.574707098,,,,,,,,8.288031568,8.331345425,,10191.44614,18161.3346,38206.73358,63450.91849,83574.08899,99692.06134,130947.2966,130387.2623,118598.176
1864,4335,Beliaevka,Orenburgskaia oblast',Privolzhskii,,,1,28.0,51.39,56.43,"2640,9321","3184,3449","2899,9377",,,,,,,5050,5138,,8824.474403,15706.10038,33281.66781,55064.62774,72164.61482,85662.84866,112264.1292,111470.9533,101571.6524,,,,,,,72.71217665,73.00709908,,82.54239122,93.35046572,108.4256126,119.164794,125.1423711,129.0081281,135.2245629,135.0597115,132.9067679,,,,,,,8.527143522,8.544419178,,,,,,,,8.532869671,8.574707098,,11510.67577,20464.7061,42885.80649,71449.16283,94141.63744,112359.3361,146842.1672,146370.6562,133312.042
1865,4339,Koltubanovskii,Orenburgskaia oblast',Privolzhskii,,,,36.0,52.95,52.05,"2803,7025","2709,2025","2756,0475",,,,,,,4173,3852,,11906.18251,21094.29532,43934.05932,72001.28774,95151.68085,113370.3552,147717.2558,147141.9769,133516.7668,,,,,,,69.49540624,68.16727855,,88.0747166,99.13702826,114.2856172,125.0916821,131.4055856,135.4527088,141.6827253,141.5898476,139.2867872,,,,,,,8.336390481,8.256347773,,,,,,,,8.527143522,8.544419178,,8824.474403,15706.10038,33281.66781,55064.62774,72164.61482,85662.84866,112264.1292,111470.9533,101571.6524
1866,4344,Grachevka,Orenburgskaia oblast',Privolzhskii,,,1,36.0,52.65,53.39,"2772,0225","2850,4921","2810,9835",,,,,,,6147,6521,,10541.2345,18978.90879,39676.73934,64925.11328,85519.63398,101902.7241,133619.3153,133125.7236,120968.8064,,,,,,,76.10328081,77.13727753,,85.80409419,97.04384766,112.1167639,122.7883345,128.970121,132.9818105,139.30491,139.2175632,136.9669499,,,,,,,8.723719437,8.782783017,,,,,,,,8.336390481,8.256347773,,11906.18251,21094.29532,43934.05932,72001.28774,95151.68085,113370.3552,147717.2558,147141.9769,133516.7668
1867,4347,Dombarovskii,Orenburgskaia oblast',Privolzhskii,,,1,28.0,50.75,59.53,"2575,5625","3543,8209","3021,1475",,,,,,,9419,9609,,7171.268017,12730.87844,28180.89062,47441.33425,62394.49546,73616.58247,96057.69167,94727.18895,86560.6289,,,,,,,83.73136118,84.09725295,,78.81600344,89.33625281,104.9887004,115.9336544,121.9088115,125.588457,131.6229427,131.303097,129.2450741,,,,,,,9.150484205,9.170455438,,,,,,,,8.723719437,8.782783017,,10541.2345,18978.90879,39676.73934,64925.11328,85519.63398,101902.7241,133619.3153,133125.7236,120968.8064
1868,4349,Ilek,Orenburgskaia oblast',Privolzhskii,,,1,28.0,51.52,53.39,"2654,3104","2850,4921","2750,6528",,,,,,,9679,9953,,9886.159681,17436.71403,36213.72276,58558.21993,77098.14256,91851.16231,120224.6278,119715.155,109269.1725,,,,,,,84.23043186,84.74361067,,84.61959648,95.38126542,110.1910694,120.5115824,126.6262836,130.597464,136.8225501,136.7232203,134.5964169,,,,,,,9.177713869,9.205629292,,,,,,,,9.150484205,9.170455438,,7171.268017,12730.87844,28180.89062,47441.33425,62394.49546,73616.58247,96057.69167,94727.18895,86560.6289
1869,4353,Krasnoiarskii,Orenburgskaia oblast',Privolzhskii,,,,28.0,51.95,59.91,"2698,8025","3589,2081","3112,3245",,,,,,,3662,3236,,7529.622053,13459.65857,30030.85509,50887.38534,66364.40687,78144.17115,102515.9674,101153.3778,91951.1507,,,,,,,67.33457473,65.32023176,,79.68418983,90.39164803,106.2957007,117.4485959,123.274747,126.9297579,133.1202253,132.8116395,130.6223323,,,,,,,8.205764725,8.082093278,,,,,,,,9.177713869,9.205629292,,9886.159681,17436.71403,36213.72276,58558.21993,77098.14256,91851.16231,120224.6278,119715.155,109269.1725
1870,4354,Kvarkeno,Orenburgskaia oblast',Privolzhskii,,,1,28.0,52.09,59.73,"2713,3681","3567,6729","3111,3357",,,,,,,3874,4184,,7657.547988,13697.52361,30555.65535,51848.35945,67582.87387,79565.2616,104324.521,102933.2244,93635.68437,,,,,,,68.26135196,69.53930469,,79.98524613,90.72505992,106.6532299,117.854442,123.6790851,127.3361682,133.5240733,133.2139725,131.0376285,,,,,,,8.262042844,8.339023006,,,,,,,,8.205764725,8.082093278,,7529.622053,13459.65857,30030.85509,50887.38534,66364.40687,78144.17115,102515.9674,101153.3778,91951.1507
1871,4357,Pleshanovo,Orenburgskaia oblast',Privolzhskii,,,1,28.0,52.84,53.5,"2792,0656","2862,25","2826,94",,,,,,,4135,3767,,10570.32885,18918.56039,39733.73575,65397.44068,86167.67531,102730.1848,134859.1187,134352.5354,121999.4637,,,,,,,69.34296944,67.79931933,,85.85516435,96.9811098,112.1471654,122.9490309,129.1416413,133.168398,139.523012,139.4341183,137.1656017,,,,,,,8.327242607,8.234034208,,,,,,,,8.262042844,8.339023006,,7657.547988,13697.52361,30555.65535,51848.35945,67582.87387,79565.2616,104324.521,102933.2244,93635.68437
1872,4360,Kurmanaevka,Orenburgskaia oblast',Privolzhskii,,,1,28.0,52.51,52.08,"2757,3001","2712,3264","2734,7208",,,,,,,4584,4577,,11361.74356,20130.63396,41885.57956,68083.7461,89917.60835,107099.5315,139624.3503,139059.928,126411.8061,,,,,,,71.07041768,71.04465327,,87.19837778,98.20806058,113.266997,123.843374,130.1116429,134.1314638,140.3445588,140.2486019,137.999061,,,,,,,8.430327258,8.428799041,,,,,,,,8.327242607,8.234034208,,10570.32885,18918.56039,39733.73575,65397.44068,86167.67531,102730.1848,134859.1187,134352.5354,121999.4637
1873,4363,Matveevka,Orenburgskaia oblast',Privolzhskii,,,1,36.0,52.15,53.29,"2719,6225","2839,8241","2779,0735",,,,,,,3086,3294,,10310.4273,18486.07983,38443.56124,62431.66324,82215.92213,97944.53908,128643.2651,128183.5312,116320.6317,,,,,,,64.55529584,65.60769817,,85.3944365,96.52617013,111.4491195,121.9219623,128.0768489,132.0696649,138.4104829,138.3262572,136.0513623,,,,,,,8.034631033,8.099857911,,,,,,,,8.430327258,8.428799041,,11361.74356,20130.63396,41885.57956,68083.7461,89917.60835,107099.5315,139624.3503,139059.928,126411.8061
1874,4366,Novoorsk,Orenburgskaia oblast',Privolzhskii,,,1,28.0,51.36,59.04,"2637,8496","3485,7216","3032,2944",,,,,,,10411,11274,,7850.225585,13780.41711,31192.84984,54324.88076,71504.99768,83951.18624,108623.3748,106979.9757,97738.50662,,,,,,,85.57393742,87.05364845,,80.4303609,90.84003369,107.0799487,118.8696874,124.937012,128.5500352,134.4589111,134.1055936,132.0212695,,,,,,,9.250618218,9.330254469,,,,,,,,8.034631033,8.099857911,,10310.4273,18486.07983,38443.56124,62431.66324,82215.92213,97944.53908,128643.2651,128183.5312,116320.6317
1875,4367,Energetik,Orenburgskaia oblast',Privolzhskii,,,,28.0,51.74,58.79,"2677,0276","3456,2641","3041,7946",,,,,,,9115,9187,,7936.539594,14125.92749,31473.14338,53946.89607,70975.19621,83556.02381,108890.1147,107564.4788,97982.01966,,,,,,,83.13202817,83.27556644,,80.6266188,91.31268711,107.2651678,118.7174865,124.7708156,128.4430685,134.5157967,134.2318217,132.0784588,,,,,,,9.117676687,9.12554472,,,,,,,,9.250618218,9.330254469,,7850.225585,13780.41711,31192.84984,54324.88076,71504.99768,83951.18624,108623.3748,106979.9757,97738.50662
1876,4369,Novosergievka,Orenburgskaia oblast',Privolzhskii,,,1,28.0,52.09,53.64,"2713,3681","2877,2496","2794,1076",,,,,,,12624,13261,,10217.74825,18192.75821,37820.5801,61618.69653,81111.90059,96714.48131,126780.2774,126253.7311,114965.5477,,,,,,,89.17695447,90.10912585,,85.22763625,96.21214337,111.1044314,121.6326785,127.7710332,131.7793433,138.0674531,137.9696648,135.7781409,,,,,,,9.443355043,9.492582676,,,,,,,,9.117676687,9.12554472,,7936.539594,14125.92749,31473.14338,53946.89607,70975.19621,83556.02381,108890.1147,107564.4788,97982.01966
1877,4371,Oktiabr'skoe,Orenburgskaia oblast',Privolzhskii,,,1,28.0,52.36,55.51,"2741,5696","3081,3601","2906,5036",,,,,,,7281,7642,,9955.276184,17681.21701,36984.05938,61963.05994,81500.83456,97293.29566,127709.1144,127121.7387,115843.14,,,,,,,79.08586687,79.94889555,,84.74782077,95.65344986,110.6334205,121.755637,127.879199,131.916374,138.2390511,138.1306697,135.9554208,,,,,,,8.893023494,8.941414628,,,,,,,,9.443355043,9.492582676,,10217.74825,18192.75821,37820.5801,61618.69653,81111.90059,96714.48131,126780.2774,126253.7311,114965.5477
